#AGE= 1.000 EEPS=271
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
241 2.095263 3.6713 2.5483 1.8498 0.1203 0.9243 0.1685 -0.1175 -0.2337 -0.2853 0.2364
242 2.095418 3.6706 2.5319 1.8629 0.0894 0.8987 0.1390 -0.1491 -0.2665 -0.3187 0.2066
243 2.095632 3.6694 2.5096 1.8806 0.0479 0.8642 0.0991 -0.1917 -0.3107 -0.3639 0.1665
244 2.095845 3.6682 2.4868 1.8985 0.0063 0.8299 0.0591 -0.2346 -0.3553 -0.4093 0.1261
245 2.096036 3.6671 2.4666 1.9145 -0.0312 0.7991 0.0232 -0.2730 -0.3953 -0.4502 0.0899
246 2.096200 3.6662 2.4490 1.9282 -0.0632 0.7729 -0.0074 -0.3060 -0.4295 -0.4852 0.0590
247 2.096363 3.6651 2.4309 1.9424 -0.0963 0.7461 -0.0391 -0.3401 -0.4650 -0.5215 0.0271
248 2.096545 3.6640 2.4112 1.9579 -0.1324 0.7169 -0.0737 -0.3771 -0.5034 -0.5607 -0.0077
249 2.096766 3.6627 2.3865 1.9772 -0.1770 0.6807 -0.1164 -0.4231 -0.5512 -0.6096 -0.0509
250 2.096910 3.6618 2.3702 1.9901 -0.2070 0.6567 -0.1452 -0.4540 -0.5833 -0.6425 -0.0797
251 2.097102 3.6606 2.3490 2.0065 -0.2450 0.6261 -0.1817 -0.4931 -0.6241 -0.6842 -0.1165
252 2.097246 3.6597 2.3326 2.0194 -0.2748 0.6022 -0.2102 -0.5237 -0.6559 -0.7168 -0.1452
253 2.097443 3.6586 2.3106 2.0366 -0.3145 0.5704 -0.2481 -0.5646 -0.6984 -0.7603 -0.1834
254 2.097604 3.6575 2.2918 2.0512 -0.3482 0.5436 -0.2801 -0.5994 -0.7347 -0.7975 -0.2159
255 2.097775 3.6563 2.2714 2.0670 -0.3843 0.5151 -0.3145 -0.6366 -0.7736 -0.8375 -0.2507
256 2.097941 3.6553 2.2521 2.0821 -0.4190 0.4876 -0.3474 -0.6723 -0.8109 -0.8758 -0.2840
257 2.098113 3.6542 2.2318 2.0978 -0.4551 0.4594 -0.3815 -0.7095 -0.8497 -0.9155 -0.3185
258 2.098234 3.6533 2.2178 2.1088 -0.4803 0.4395 -0.4056 -0.7355 -0.8768 -0.9434 -0.3428
259 2.098420 3.6521 2.1954 2.1261 -0.5196 0.4089 -0.4426 -0.7761 -0.9194 -0.9871 -0.3805
260 2.098559 3.6511 2.1787 2.1390 -0.5492 0.3860 -0.4703 -0.8065 -0.9512 -1.0199 -0.4087
261 2.098694 3.6502 2.1623 2.1518 -0.5781 0.3635 -0.4976 -0.8363 -0.9826 -1.0521 -0.4365
262 2.098836 3.6492 2.1449 2.1652 -0.6086 0.3399 -0.5263 -0.8678 -1.0156 -1.0860 -0.4656
263 2.098962 3.6484 2.1299 2.1769 -0.6351 0.3192 -0.5514 -0.8951 -1.0442 -1.1154 -0.4911
264 2.099111 3.6474 2.1116 2.1910 -0.6672 0.2946 -0.5813 -0.9282 -1.0790 -1.1513 -0.5215
265 2.099260 3.6463 2.0934 2.2052 -0.6991 0.2701 -0.6112 -0.9612 -1.1138 -1.1870 -0.5521
266 2.099417 3.6451 2.0732 2.2207 -0.7342 0.2433 -0.6437 -0.9972 -1.1519 -1.2263 -0.5853
267 2.099518 3.6444 2.0612 2.2299 -0.7551 0.2273 -0.6636 -1.0189 -1.1747 -1.2497 -0.6054
268 2.099663 3.6434 2.0427 2.2442 -0.7873 0.2028 -0.6937 -1.0520 -1.2096 -1.2857 -0.6360
269 2.099771 3.6426 2.0292 2.2545 -0.8104 0.1853 -0.7151 -1.0760 -1.2350 -1.3117 -0.6580
270 2.099923 3.6414 2.0105 2.2687 -0.8422 0.1617 -0.7447 -1.1088 -1.2698 -1.3478 -0.6882
271 2.100036 3.6405 1.9964 2.2792 -0.8652 0.1454 -0.7655 -1.1327 -1.2954 -1.3743 -0.7098
272 2.100189 3.6394 1.9778 2.2932 -0.8962 0.1227 -0.7939 -1.1648 -1.3296 -1.4097 -0.7391
273 2.100299 3.6386 1.9641 2.3038 -0.9198 0.1049 -0.8156 -1.1892 -1.3554 -1.4364 -0.7615
274 2.100463 3.6375 1.9446 2.3188 -0.9532 0.0799 -0.8461 -1.2237 -1.3922 -1.4744 -0.7930

