#AGE= 1.750 EEPS=274
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
223 1.673755 3.6792 2.6111 1.7206 0.4362 1.1623 0.4775 0.2129 0.1057 0.0542 0.5425
224 1.673821 3.6790 2.6061 1.7246 0.4267 1.1541 0.4683 0.2032 0.0957 0.0441 0.5333
225 1.673889 3.6788 2.6013 1.7285 0.4173 1.1461 0.4592 0.1936 0.0857 0.0340 0.5241
226 1.673956 3.6785 2.5964 1.7325 0.4080 1.1380 0.4502 0.1840 0.0758 0.0238 0.5150
227 1.674606 3.6762 2.5497 1.7702 0.3182 1.0613 0.3630 0.0921 -0.0190 -0.0724 0.4277
228 1.675243 3.6740 2.5053 1.8060 0.2333 0.9893 0.2805 0.0049 -0.1089 -0.1639 0.3450
229 1.675837 3.6720 2.4653 1.8382 0.1573 0.9252 0.2069 -0.0731 -0.1894 -0.2458 0.2711
230 1.676441 3.6700 2.4260 1.8696 0.0834 0.8633 0.1356 -0.1488 -0.2677 -0.3256 0.1994
231 1.677026 3.6683 2.3913 1.8974 0.0181 0.8090 0.0725 -0.2158 -0.3371 -0.3964 0.1361
232 1.677606 3.6667 2.3616 1.9211 -0.0379 0.7620 0.0184 -0.2733 -0.3966 -0.4570 0.0817
233 1.678188 3.6657 2.3406 1.9381 -0.0780 0.7279 -0.0206 -0.3144 -0.4389 -0.5000 0.0427
234 1.678777 3.6658 2.3419 1.9378 -0.0785 0.7252 -0.0220 -0.3147 -0.4386 -0.4993 0.0416
235 1.679429 3.6691 2.4005 1.8924 0.0254 0.8065 0.0764 -0.2077 -0.3268 -0.3844 0.1414
236 1.680239 3.6706 2.4280 1.8709 0.0757 0.8476 0.1256 -0.1559 -0.2736 -0.3301 0.1903
237 1.681212 3.6697 2.4075 1.8881 0.0367 0.8164 0.0894 -0.1958 -0.3153 -0.3729 0.1530
238 1.682181 3.6696 2.4047 1.8906 0.0321 0.8144 0.0849 -0.2006 -0.3202 -0.3781 0.1486
239 1.683170 3.6669 2.3485 1.9362 -0.0752 0.7242 -0.0189 -0.3105 -0.4337 -0.4938 0.0443
