raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr
8.8690889,11.5212243,0.01,0.009,19.367,0.061,18.922,0.037,19,0.063,19.098,0.056,19.158,0.04
8.8690944,12.0553917,0.008,0.007,21.961,0.106,20.558,0.029,19.535,0.019,18.978,0.011,18.762,0.018
8.8690978,11.7003482,0.026,0.026,21.832,0.184,21.333,0.042,20.978,0.08,20.979,0.052,20.445,0.16
8.8691341,12.2053144,0.008,0.008,22.35,0.037,21.302,0.046,19.941,0.01,19.334,0.015,18.999,0.039
8.8691405,11.5904188,0.009,0.009,22.518,0.185,21.387,0.028,20.073,0.036,19.427,0.015,19.111,0.028
8.8691433,11.5734587,0.005,0.002,16.273,0.003,15.609,0.002,15.344,0.004,15.24,0.003,15.156,0.003
8.8691478,11.4349048,0.007,0.007,19.952,0.021,19.712,0.013,19.729,0.058,19.653,0.062,19.496,0.059
8.8691515,11.8461728,0.023,0.021,22.108,0.17,21.125,0.043,20.703,0.066,20.405,0.011,20.078,0.128
8.8691794,11.4671056,0.054,0.034,13.415,0.006,13.227,-999,13.097,-999,13.093,0.007,13.025,0.003
8.8691817,11.9448076,0.052,0.027,22.104,0.097,21.643,0.037,21.184,0.044,21.139,0.075,20.734,0.192
8.8691933,12.2577174,0.013,0.011,21.722,0.069,20.709,0.043,20.214,0.037,19.858,0.027,19.625,0.036
8.8692013,12.1601571,0.003,0.004,18.491,0.004,18.198,0.004,18.104,0.002,18.083,0.008,18.031,0.018
8.8692022,11.8003079,0.004,0.006,19.01,0.005,18.569,0.003,18.389,0.006,18.36,0.011,18.329,0.027
8.8692026,11.6162245,0.005,0.006,17.756,0.007,16.709,0.002,16.206,0.003,15.972,0.003,15.83,0.012
8.8692325,11.9322561,0.015,0.014,21.71,0.176,20.891,0.035,20.423,0.033,20.122,0.051,19.804,0.129
8.8692375,12.1369872,0.011,0.012,21.61,0.158,21.829,0.054,20.416,0.03,19.751,0.018,19.377,0.057
8.8692383,11.6358608,0.006,0.006,21.344,0.056,20.285,0.01,19.327,0.006,18.908,0.01,18.753,0.037
8.8692454,12.0427083,0.005,0.005,21.622,0.105,20.777,0.038,19.104,0.008,18.375,0.008,18.024,0.009
8.8692546,12.1492451,0.002,0.003,16.975,0.003,16.551,0.002,16.39,0.003,16.352,0.003,16.328,0.013
8.8692654,11.9861364,0.004,0.015,19.878,0.009,19.489,0.009,19.312,0.013,19.253,0.025,19.221,0.047
8.8692803,11.356016,0.005,0.006,21.785,0.052,20.7,0.014,19.219,0.005,18.563,0.014,18.201,0.034
8.8692828,11.6465909,0.003,0.01,15.321,0.001,14.826,0.001,14.672,0.002,14.629,0.004,14.581,0.005
8.8692934,11.8594848,0.076,0.1,21.47,0.073,20.842,0.016,20.008,0.016,19.348,0.018,19.017,0.044
8.8693197,11.9219701,0.015,0.013,22.051,0.05,21.236,0.027,20.36,0.028,20.001,0.049,19.789,0.027
8.8693212,12.0377808,0.014,0.013,22.51,0.185,21.3,0.026,20.532,0.09,20.295,0.053,19.504,0.061
8.8693344,11.7794996,0.003,0.003,14.216,0.003,13.873,0.001,13.772,0.005,13.772,0.002,13.754,0.005
8.8693442,11.6077349,0.017,0.021,20.865,0.089,19.571,0.026,18.599,0.015,18.18,0.01,17.924,0.011
8.8693505,11.6114516,0.031,0.031,22.221,0.184,20.971,0.03,20.596,0.069,20.419,0.036,19.9,0.178
8.8693519,12.147181,0.006,0.003,15.389,0.002,14.965,0.004,14.835,0.002,14.807,0.001,14.797,0.002
8.8693579,12.1221865,0.014,0.014,22.109,0.074,21.214,0.029,20.713,0.036,20.459,0.066,20.174,0.043
8.8693668,12.2607384,0.006,0.007,19.351,0.014,18.627,0.004,18.317,0.007,18.188,0.007,18.086,0.017
8.8693676,11.6868846,0.023,0.017,21.118,0.062,20.796,0.032,20.542,0.033,20.464,0.073,20.407,0.156
8.8693683,11.8737069,0.016,0.018,22.191,0.192,21.17,0.041,20.705,0.02,20.306,0.072,19.959,0.028
8.8693886,11.9739903,0.005,0.004,21.545,0.051,20.197,0.014,18.858,0.005,18.243,0.005,17.962,0.034
8.8693982,12.0058567,0.007,0.002,21.015,0.026,19.708,0.009,18.87,0.007,18.474,0.008,18.311,0.021
8.869399,11.6666722,0.003,0.003,20.376,0.02,19.146,0.006,18.134,0.002,17.69,0.007,17.448,0.02
8.8694142,11.6366878,0.006,0.004,18.07,0.004,17.498,0.002,17.293,0.003,17.218,0.004,17.155,0.013
8.8694151,11.6353733,0.015,0.004,20.825,0.028,19.707,0.009,19.241,0.007,19.023,0.008,18.852,0.048
8.8694163,11.6073157,0.013,0.007,19.991,0.074,19.177,0.037,18.888,0.038,18.744,0.039,18.765,0.03
8.869418,11.8549599,0.013,0.013,22.279,0.191,21.611,0.027,20.473,0.025,19.883,0.023,19.627,0.048
8.869421,12.1945857,0.005,0.004,19.575,0.009,19.103,0.01,18.898,0.003,18.8,0.016,18.725,0.024
8.869426,12.1752948,0.004,0.005,14.352,0.000517,14.005,0.007,13.895,0.000053,13.864,0.004,13.835,0.011
8.86943,11.3796136,0.005,0.007,18.487,0.006,18.129,0.006,18.001,0.005,17.985,0.005,17.974,0.014
8.8694415,11.7902062,0.002,0.003,18.021,0.003,16.941,0.002,16.471,0.005,16.273,0.006,16.139,0.002
8.8694438,11.7531388,0.004,0.004,17.504,0.004,16.864,0.002,16.612,0.003,16.526,0.003,16.442,0.006
8.8694448,11.5836215,0.008,0.008,21.684,0.033,20.588,0.014,19.831,0.017,19.509,0.027,19.266,0.053
8.8694484,11.6410828,0.014,0.013,21.903,0.087,20.943,0.06,20.077,0.035,19.799,0.042,19.485,0.088
8.8694494,11.9246823,0.004,0.002,17.93,0.008,16.683,0.002,15.34,0.005,14.734,0.007,14.44,0.004
8.8694502,12.1450779,0.005,0.007,16.071,0.003,15.399,0.004,15.15,0.002,15.058,0.002,15,0.002
8.8694565,11.5083901,0.003,0.002,15.896,0.004,15.532,0.002,15.421,0.002,15.418,0.003,15.381,0.004
8.8694807,11.6669825,0.012,0.01,21.619,0.207,20.355,0.018,19.699,0.024,19.358,0.056,19.188,0.026
8.8694964,12.2565357,0.004,0.005,21.857,0.034,20.462,0.018,19.094,0.005,18.489,0.008,18.222,0.013
8.8695013,12.0480735,0.00041,0.00041,12.629,0.001,13.593,0.051,11.207,0.038,11.444,0.081,12.599,0.001
8.8695206,11.820733,0.007,0.005,20.346,0.012,19.079,0.007,18.076,0.003,17.652,0.009,17.459,0.025
8.869529,11.4930947,0.003,0.003,20.943,0.025,19.617,0.01,18.089,0.005,17.393,0.008,17.063,0.003
8.869539,11.6640894,0.057,0.032,22.277,0.196,21.59,0.093,21.034,0.064,20.965,0.078,20.499,0.168
8.8695401,12.0470934,0.114,0.03,12.621,0,12.098,0.088,11.462,0.043,11.207,0.001,13.05,0.002
8.8695518,11.8989862,0.012,0.008,21.67,0.037,20.599,0.023,19.843,0.013,19.502,0.033,19.257,0.066
8.8695694,11.8827887,0.02,0.007,16.795,0.003,15.686,0.004,15.174,0.004,14.951,0.008,14.827,0.004
8.8695749,11.9166787,0.005,0.009,18.944,0.009,17.701,0.004,16.946,0.004,16.621,0.004,16.427,0.006
8.8695751,11.670392,0.03,0.036,21.805,0.08,21.173,0.045,20.986,0.071,20.766,0.088,20.331,0.145
8.8695829,11.4367142,0.004,0.004,20.027,0.018,18.858,0.005,18.266,0.015,18.027,0.01,17.902,0.011
8.8695962,12.264703,0.013,0.019,21.852,0.193,21.089,0.043,20.542,0.039,20.178,0.049,19.655,0.159
8.8695967,12.2260044,0.009,0.008,20.671,0.031,19.529,0.047,19.191,0.046,18.782,0.052,18.678,0.045
8.8696013,11.6417524,0.003,0.004,16.909,0.003,16.506,0.003,16.372,0.003,16.348,0.004,16.308,0.001
8.8696067,11.5391636,0.031,0.029,21.821,0.035,21.191,0.033,21.088,0.057,20.724,0.125,20.559,0.319
8.8696113,12.1718725,0.006,0.004,20.823,0.025,19.564,0.007,18.658,0.003,18.237,0.008,17.986,0.01
8.8696157,11.7461892,0.009,0.001,19.404,0.008,18.334,0.007,17.855,0.001,17.658,0.011,17.528,0.027
8.8696208,11.5578353,0.011,0.011,21.597,0.043,20.774,0.013,20.394,0.028,20.21,0.026,19.998,0.056
8.8696267,12.2246034,0.011,0.007,19.726,0.013,18.928,0.006,18.609,0.01,18.525,0.011,18.414,0.033
8.8696482,11.6712563,0.021,0.027,21.968,0.492,21.081,0.053,20.602,0.057,20.216,0.041,19.876,0.097
8.8696503,11.734929,1.013,0.547,10.501,-999,10.689,-999,10.869,-999,10.996,-999,11.057,-999
8.8696639,11.5952672,0.004,0.004,18.068,0.005,16.886,0.002,15.728,0.002,15.217,0.003,14.96,0.006
8.8696682,12.1287446,0.003,0.003,16.996,0.003,16.764,0.003,16.724,0.002,16.739,0.003,16.758,0.003
8.8696962,12.2596844,0.004,0.007,17.646,0.003,17.133,0.004,16.895,0.003,16.825,0.003,16.771,0.005
8.8697073,11.3691673,0.023,0.032,21.578,0.163,21.289,0.06,20.823,0.031,20.488,0.042,20.091,0.126
8.8697112,11.5303313,0.001,0.001,11.467,0.003,10.649,0.025,9.213,0.015,9.221,0.204,10.098,0.068
8.8697191,11.9869149,0.003,0.011,21.338,0.037,20.161,0.011,18.582,0.009,17.851,0.005,17.514,0.01
8.8697201,11.5305435,0.015,0.015,11.404,-999,10.611,-999,10.288,-999,10.114,-999,10.003,-999
8.8697385,12.2440468,0.01,0.01,21.73,0.084,20.727,0.025,20.165,0.015,19.992,0.028,19.75,0.073
8.8697429,12.2559422,0.003,0.006,18.954,0.006,18.569,0.006,18.422,0.008,18.403,0.009,18.406,0.019
8.8697571,11.5589682,0.013,0.011,21.102,0.033,20.735,0.02,20.443,0.019,20.406,0.058,20.278,0.177
8.8697652,11.5672803,0.005,0.005,21.377,0.055,20.08,0.01,18.96,0.011,18.472,0.006,18.193,0.012
8.869773,11.7289255,0.005,0.004,17.288,0.046,16.195,0.02,15.818,0.032,15.605,0.024,15.592,0.031
8.8697801,12.212616,0.02,0.02,22.372,0.181,21.53,0.04,20.724,0.034,20.387,0.037,20.194,0.047
8.8697868,12.1854629,0.015,0.016,20.972,0.034,20.353,0.032,19.945,0.054,19.789,0.034,19.628,0.063
8.8697968,12.2426013,0.023,0.018,21.831,0.067,21.27,0.041,20.91,0.052,20.756,0.044,19.979,0.156
8.8698023,11.9377178,0.006,0.011,19.965,0.042,19.263,0.017,19.086,0.038,18.993,0.03,18.885,0.02
8.869803,12.1728361,0.01,0.01,22.046,0.099,20.951,0.012,19.661,0.014,19.104,0.013,18.772,0.024
8.8698158,11.760537,0.01,0.002,13.369,-999,12.831,-999,12.597,-999,12.472,-999,12.406,0.007
8.8698182,12.2387945,0.004,0.005,19.794,0.014,19.221,0.007,18.983,0.011,18.904,0.006,18.873,0.034
8.8698216,11.8996644,0.017,0.016,22.457,0.002,20.733,0.03,20.17,0.023,19.792,0.03,19.558,0.069
8.8698291,11.6755682,0.006,0.002,14.424,0.000837,14.062,0.002,13.945,0.006,13.94,0.002,13.905,0.005
8.8698317,11.9597297,0.004,0.009,18.041,0.003,17.776,0.003,17.68,0.007,17.647,0.011,17.636,0.018
8.8698319,11.7527415,0.025,0.014,21.159,0.141,20.177,0.059,19.899,0.08,19.565,0.071,19.443,0.09
8.86985,11.9578524,0.004,0.002,17.638,0.004,16.728,0.003,16.362,0.002,16.199,0.006,16.103,0.006
8.869854,12.232789,0.038,0.044,21.616,0.184,21.564,0.049,21.275,0.036,20.945,0.227,19.975,0.333
8.8698547,12.1851112,0.016,0.014,21.013,0.033,20.635,0.05,20.099,0.009,20.134,0.04,20.012,0.043
8.8698657,11.8123835,0.003,0.003,19.144,0.008,17.91,0.004,17.177,0.011,16.849,0.006,16.677,0.008
8.8698677,11.66143,0.012,0.012,21.312,0.036,20.843,0.017,20.694,0.029,20.608,0.074,20.648,0.194
8.8698691,12.1783079,0.011,0.006,20,0.014,18.729,0.008,17.924,0.008,17.542,0.008,17.348,0.016
8.8698707,11.6338297,0.015,0.016,21.483,0.014,20.85,0.043,20.341,0.044,20,0.04,19.627,0.062
8.8698797,11.6014842,0.013,0.021,21.161,0.033,20.449,0.016,20.207,0.022,20.162,0.022,19.863,0.06
8.8698809,11.5969035,0.036,0.029,22.131,0.116,21.141,0.05,20.763,0.071,20.682,0.109,19.98,0.194
8.8698874,12.049964,0.004,0.003,18.502,0.007,18.179,0.006,18.063,0.006,18.053,0.011,18.02,0.011
8.8698972,11.9263465,0.018,0.016,22.035,0.118,21.009,0.056,20.49,0.019,20.322,0.067,19.791,0.015
8.8698985,12.2631566,0.003,0.007,20.048,0.027,18.811,0.005,17.89,0.004,17.486,0.005,17.285,0.01
8.8699141,11.9046973,0.005,0.005,20.934,0.032,19.731,0.016,18.855,0.012,18.397,0.006,18.218,0.01
8.8699509,11.99769,0.002,0.004,14.789,0.003,14.449,0.004,14.342,0.001,14.314,0.002,14.309,0.004
8.8699587,11.8858577,0.012,0.011,22.041,0.079,20.689,0.032,20.299,0.023,20.059,0.055,19.899,0.063
8.8699711,11.5881674,0.027,0.009,19.967,0.017,19.312,0.005,19.024,0.012,18.898,0.025,18.768,0.035
8.8699761,11.7855896,0.01,0.008,22.176,0.118,21.026,0.046,19.743,0.011,19.18,0.018,19.015,0.081
8.8699783,11.5600872,0.007,0.007,22.024,0.112,21.159,0.022,19.792,0.012,19.142,0.014,18.828,0.02
8.8699809,11.9530993,0.027,0.022,21.914,0.013,20.893,0.039,20.46,0.037,20.208,0.091,19.938,0.056
8.8699947,11.6306931,0.004,0.008,19.131,0.009,18.953,0.005,18.061,0.006,17.351,0.006,16.907,0.008
8.870012,11.635286,0.003,0.003,21.482,0.035,20.243,0.02,18.353,0.005,17.481,0.005,16.999,0.009
8.8700225,12.0297058,0.002,0.003,15.866,0.002,15.269,0.003,15.015,0.001,14.915,0.003,14.839,0.003
8.8700299,11.8939536,0.003,0.003,16.068,0.002,15.504,0.003,15.313,0.002,15.229,0.003,15.188,0.004
8.8700353,12.2557287,0.013,0.011,22.116,0.137,20.82,0.03,20.195,0.021,19.949,0.018,19.928,0.195
8.8700483,11.7759302,0.019,0.019,22.37,0.167,21.339,0.041,20.784,0.035,20.478,0.023,19.682,0.176
8.8700613,11.7883261,0.017,0.017,22.48,0.188,21.767,0.039,20.612,0.032,20.122,0.05,19.867,0.047
8.8700731,11.6952553,0.017,0.017,22.404,0.223,21.922,0.075,20.748,0.022,20.187,0.038,19.908,0.089
8.8700798,11.8247279,0.008,0.005,17.864,0.004,16.826,0.003,16.408,0.002,16.218,0.002,16.092,0.004
8.8700844,11.9210066,0.015,0.014,21.13,0.102,20.311,0.032,20.156,0.056,19.969,0.055,19.819,0.117
8.870104,11.4924141,0.003,0.003,20.104,0.017,18.859,0.006,18.11,0.006,17.777,0.004,17.586,0.008
8.8701056,11.9452548,0.011,0.012,21.735,0.053,20.164,0.027,19.676,0.026,19.432,0.05,19.209,0.037
8.8701132,11.9239443,0.016,0.012,21.983,0.161,20.906,0.03,20.285,0.044,20.049,0.038,19.705,0.049
8.8701192,11.5056781,0.03,0.03,22.06,0.072,21.515,0.054,21.113,0.05,20.721,0.068,20.317,0.158
8.8701201,11.892475,0.024,0.028,22.391,0.178,20.989,0.035,20.44,0.042,20.151,0.084,19.66,0.246
8.8701221,12.0397338,0.032,0.017,21.202,0.053,20.72,0.04,20.426,0.038,20.361,0.12,19.814,0.08
8.8701374,11.6273489,0.003,0.002,18.425,0.004,17.277,0.002,16.749,0.003,16.519,0.003,16.38,0.003
8.8701441,11.8759317,0.002,0.004,14.345,0.001,13.913,0.003,13.749,0.004,13.726,0.003,13.694,0.003
8.8701455,11.7418181,0.018,0.018,19.696,0.017,19.459,0.012,19.378,0.008,19.423,0.04,19.284,0.048
8.8701527,11.3959987,0.003,0.006,18.614,0.006,17.395,0.008,16.526,0.003,16.136,0.003,15.929,0.008
8.8701635,11.7785883,0.016,0.014,22.415,0.184,21.396,0.041,20.203,0.03,19.764,0.022,19.475,0.146
8.8701682,11.9159233,0.005,0.015,15.525,0.003,15.179,0.002,15.086,0.002,15.066,0.003,15.059,0.004
8.8701815,11.6152745,0.013,0.007,20.143,0.013,18.886,0.005,18.017,0.007,17.627,0.004,17.42,0.013
8.8701896,12.1846618,0.059,0.026,22.119,0.483,21.467,0.05,20.869,0.011,20.483,0.052,20.379,0.473
8.8701928,12.0498159,0.003,0.019,14.914,0.004,14.489,0.003,14.322,0.005,14.275,0.009,14.247,0.002
8.8701947,11.6097522,0.004,0.005,20.848,0.016,19.624,0.009,18.884,0.006,18.558,0.007,18.344,0.039
8.8701964,11.926748,0.011,0.013,18.778,0.005,17.909,0.002,17.538,0.006,17.34,0.007,17.211,0.01
8.8702166,11.5060999,0.005,0.003,19.496,0.009,19.041,0.007,18.868,0.008,18.805,0.008,18.727,0.03
8.8702245,12.005192,0.014,0.013,21.152,0.047,20.722,0.01,20.554,0.036,20.437,0.028,20.487,0.003
8.8702247,11.371566,0.004,0.004,20.949,0.022,19.732,0.006,18.452,0.008,17.891,0.01,17.62,0.014
8.8702276,11.9905546,0.006,0.006,20.891,0.017,19.679,0.01,19.007,0.006,18.656,0.016,18.521,0.02
8.8702421,11.8802877,0.008,0.008,22.044,0.027,20.868,0.04,19.819,0.013,19.318,0.02,19.031,0.026
8.8702426,11.850424,0.008,0.008,20.46,0.016,20.182,0.017,20.094,0.049,20.093,0.02,20.038,0.027
8.8702586,11.8295478,0.025,0.027,17.547,0.01,16.633,0.014,16.233,0.003,15.999,0.005,15.88,0.006
8.8702598,11.6180148,0.005,0.008,18.444,0.006,17.223,0.003,16.572,0.003,16.275,0.003,16.098,0.004
8.8702612,11.7580267,0.01,0.005,19.134,0.006,17.872,0.003,17.013,0.002,16.626,0.007,16.435,0.006
8.8702664,11.5123775,0.011,0.01,21.675,0.062,20.712,0.024,20.273,0.019,20.064,0.028,19.917,0.181
8.8702752,11.8497854,0.015,0.014,22.186,0.056,20.942,0.041,20.516,0.032,20.081,0.066,20.033,0.241
8.8702805,11.9367822,0.033,0.037,21.335,0.066,20.529,0.063,20.206,0.11,20.215,0.157,20.209,0.023
8.8702934,11.5436738,0.003,0.003,18.725,0.008,18.397,0.007,18.269,0.006,18.263,0.008,18.261,0.011
8.8702959,12.0661866,0.017,0.018,21.999,0.17,21.703,0.025,20.924,0.032,20.466,0.032,20.026,0.168
8.8702994,11.9494829,0.006,0.007,20.383,0.013,19.331,0.008,18.848,0.013,18.678,0.008,18.537,0.017
8.8703066,12.0271512,0.002,0.005,17.349,0.003,16.29,0.003,15.828,0.003,15.616,0.002,15.492,0.004
8.8703293,11.5922313,0.044,0.03,22.365,0.187,21.77,0.034,21.055,0.074,20.89,0.067,20.496,0.168
8.8703321,11.9501509,0.007,0.032,18.275,0.009,17.418,0.006,17.092,0.006,16.941,0.003,16.862,0.006
8.8703381,11.7046626,0.014,0.013,22.033,0.171,21.64,0.105,20.559,0.035,20.044,0.028,19.751,0.024
8.8703414,12.2174001,0.01,0.009,20.882,0.043,20.409,0.017,20.104,0.02,20,0.046,19.841,0.131
8.8703439,11.7952141,0.012,0.012,22.43,0.18,21.579,0.044,20.253,0.006,19.583,0.034,19.533,0.136
8.8703464,11.8427238,0.017,0.015,20.338,0.062,19.928,0.026,19.854,0.04,19.773,0.031,19.536,0.164
8.8703583,11.3876946,0.017,0.002,19.245,0.022,18.355,0.008,17.977,0.009,17.804,0.008,17.648,0.013
8.8703756,11.6034658,0.006,0.003,21.945,0.059,20.809,0.023,19.58,0.015,19.02,0.01,18.767,0.02
8.8703794,11.9271555,0.005,0.005,21.326,0.028,20.053,0.012,19.052,0.013,18.603,0.008,18.407,0.02
8.870385,11.6538328,0.003,0.003,19.042,0.009,17.781,0.005,16.879,0.006,16.479,0.002,16.266,0.009
8.8703939,11.9222325,0.022,0.024,22.23,0.158,20.934,0.054,20.765,0.064,20.378,0.068,20.164,0.002
8.8703941,11.7670129,0.005,0.004,13.594,0.006,13.493,-999,13.399,-999,13.29,0.004,13.292,0.003
8.8704095,11.8490084,0.019,0.018,22.181,0.182,20.921,0.032,20.45,0.027,20.181,0.038,19.817,0.038
8.8704102,11.3873069,0.023,0.034,20.072,0.035,19.866,0.089,19.459,0.033,19.74,0.017,19.085,0.003
8.8704149,11.953676,0.003,0.005,18.177,0.006,17.074,0.004,16.479,0.003,16.188,0.007,16.044,0.004
8.8704205,11.8970607,0.017,0.015,21.352,0.027,20.99,0.037,20.879,0.041,20.834,0.014,20.489,0.156
8.8704305,11.4636591,0.035,0.029,22.081,0.168,22.16,0.144,21.217,0.06,20.689,0.044,20.56,0.18
8.8704309,11.46932,0.003,0.004,15.403,0.002,14.982,0.002,14.857,0.004,14.833,0.004,14.805,0.002
8.8704368,11.6289047,0.005,0.003,19.266,0.011,18.618,0.005,18.387,0.005,18.312,0.006,18.226,0.012
8.8704427,11.3933642,0.002,0.001,14.821,0.004,14.405,0.004,14.279,0.004,14.254,0.003,14.219,0.003
8.8704537,11.4197995,0.017,0.01,21.842,0.032,20.897,0.027,19.909,0.013,19.475,0.029,19.358,0.058
8.8704611,11.6165793,0.01,0.007,19.717,0.085,18.944,0.034,18.676,0.048,18.698,0.082,18.363,0.06
8.8704638,11.4377248,0.005,0.005,20.081,0.037,18.898,0.02,18.551,0.052,18.245,0.017,18.045,0.024
8.8704658,11.3764666,0.004,0.003,15.811,0.005,15.428,0.003,15.305,0.003,15.284,0.004,15.244,0.007
8.8704712,12.1094073,0.003,0.004,15.247,0.007,14.721,0.005,14.542,0.013,14.406,0.005,14.351,0.004
8.8704722,11.7007947,0.004,0.002,20.448,0.013,19.259,0.007,18.605,0.006,18.337,0.009,18.153,0.009
8.8704747,11.9491881,0.038,0.018,21.279,0.084,20.587,0.053,20.427,0.062,20.404,0.086,20.522,0.241
8.8705089,11.7191557,0.002,0.003,16.819,0.002,16.451,0.002,16.309,0.002,16.283,0.003,16.252,0.006
8.8705125,11.6380357,0.005,0.006,19.295,0.008,18.626,0.005,18.366,0.007,18.285,0.007,18.229,0.024
8.8705268,12.0036364,0.008,0.005,21.366,0.053,20.35,0.018,19.826,0.012,19.591,0.036,19.372,0.045
8.870531,11.978454,0.007,0.003,21.146,0.032,20.021,0.013,19.16,0.007,18.747,0.007,18.549,0.03
8.8705331,12.214771,0.004,0.011,18.12,0.004,17.222,0.003,16.819,0.004,16.654,0.004,16.52,0.007
8.8705503,11.7063307,0.017,0.014,21.634,0.073,21.097,0.028,20.735,0.035,20.486,0.041,20.046,0.219
8.8705703,12.0175552,0.005,0.003,19.383,0.01,19.115,0.01,19.011,0.005,18.993,0.012,19.024,0.037
8.870573,12.2122847,0.008,0.006,13.898,0.007,13.594,0.001,13.67,0.058,13.477,0.002,13.466,0.002
8.8705834,12.011061,0.003,0.002,16.217,0.002,15.943,0.004,15.852,0.004,15.851,0.003,15.85,0.004
8.8705886,11.7004407,0.009,0.011,21.825,0.091,20.308,0.024,19.615,0.059,19.467,0.051,19.198,0.044
8.8706081,12.052861,0.004,0.005,19.444,0.007,18.661,0.005,18.336,0.006,18.18,0.012,18.085,0.012
8.8706172,12.1069118,0.024,0.017,21.816,0.08,20.962,0.03,20.564,0.041,20.508,0.062,19.763,0.163
8.870635,11.7725579,0.024,0.02,22.153,0.191,21.346,0.022,20.884,0.043,20.417,0.071,20.359,0.154
8.8706358,11.8477615,0.005,0.002,14.486,0.002,14.009,0.004,13.86,0.002,13.816,0.003,13.775,0.001
8.8706379,11.4511858,0.037,0.014,20.237,0.035,19.058,0.006,18.222,0.006,17.855,0.01,17.656,0.006
8.8706401,11.3976458,0.046,0.026,22.062,0.057,21.154,0.062,20.755,0.044,20.45,0.064,19.784,0.163
8.8706498,11.8917169,0.004,0.004,20.272,0.028,18.989,0.006,18.079,0.011,17.671,0.007,17.436,0.01
8.8706538,11.7116704,0.008,0.008,22.018,0.098,20.946,0.018,19.919,0.018,19.503,0.017,19.258,0.046
8.8706639,11.7014727,0.005,0.007,18.866,0.008,17.674,0.003,17.054,0.004,16.788,0.004,16.607,0.006
8.8706665,11.7758238,0.013,0.011,16.123,0.006,15.428,0.008,15.111,0.01,14.98,0.004,14.852,0.01
8.8706724,12.1727388,0.006,0.007,20.073,0.052,19.475,0.035,19.003,0.037,18.853,0.023,18.776,0.057
8.8706736,11.3722213,0.012,0.012,21.016,0.034,20.639,0.01,20.563,0.066,20.446,0.035,20.517,0.169
8.8706868,12.0269579,0.028,0.025,22.434,0.194,21.798,0.063,21.208,0.043,20.854,0.144,20.628,0.168
8.8706875,11.4451255,0.011,0.011,22.255,0.166,21.239,0.029,20.133,0.02,19.611,0.028,19.481,0.055
8.8707053,11.8439146,0.013,0.016,22.43,0.036,20.911,0.019,20.336,0.027,20.179,0.029,19.83,0.076
8.8707141,11.8721675,0.011,0.011,21.86,0.086,20.629,0.023,20.185,0.022,19.884,0.047,19.593,0.034
8.8707243,11.6899549,0.007,0.006,21.143,0.046,20.068,0.022,19.606,0.029,19.292,0.024,19.142,0.018
8.8707256,11.696937,0.01,0.015,20.984,0.039,20.456,0.015,20.216,0.021,20.093,0.037,19.977,0.181
8.8707263,11.4944199,0.006,0.013,21.731,0.009,20.852,0.025,19.635,0.018,19.145,0.015,18.883,0.033
8.8707313,11.6493254,0.003,0.003,19.007,0.008,18.706,0.004,18.622,0.006,18.612,0.013,18.598,0.02
8.8707315,12.0651877,0.003,0.004,19.21,0.027,18.438,0.016,18.051,0.024,17.822,0.017,17.674,0.018
8.8707412,12.0969918,0.004,0.006,20.781,0.02,19.581,0.01,18.769,0.004,18.382,0.004,18.187,0.018
8.8707464,12.0750964,0.002,0.006,14.663,0.002,14.361,0.004,14.255,0.003,14.24,0.003,14.231,0.007
8.8707534,12.0870324,0.004,0.004,21.206,0.023,19.957,0.008,18.838,0.006,18.287,0.015,18.041,0.013
8.8707579,11.5187035,0.012,0.01,13.262,-999,12.904,-999,12.762,-999,12.701,-999,12.601,0.001
8.8707685,11.8097409,0.009,0.02,21.66,0.108,20.356,0.013,19.026,0.015,18.446,0.01,18.183,0.023
8.8707875,11.9610438,0.005,0.041,17.73,0.003,16.94,0.005,16.661,0.007,16.532,0.007,16.437,0.008
8.8707885,12.0060794,0.004,0.004,21.295,0.026,20.083,0.012,19.001,0.01,18.504,0.008,18.272,0.019
8.8708027,11.4688005,0.006,0.005,20.088,0.011,19.544,0.007,19.355,0.005,19.263,0.017,19.183,0.054
8.8708077,11.9771855,0.003,0.005,20.468,0.011,19.243,0.007,18.257,0.005,17.806,0.006,17.603,0.006
8.8708134,11.9424655,0.018,0.011,21.997,0.207,20.845,0.032,20.167,0.022,19.902,0.031,19.632,0.04
8.870821,11.6675807,0.007,0.002,19.37,0.009,18.976,0.006,18.823,0.006,18.772,0.011,18.726,0.038
8.8708265,11.6036036,0.011,0.01,21.894,0.027,20.897,0.029,19.825,0.01,19.275,0.022,19.069,0.04
8.8708278,12.050109,0.009,0.01,21.328,0.017,20.366,0.013,19.93,0.012,19.772,0.027,19.724,0.031
8.8708367,11.9271197,0.017,0.009,20.422,0.017,20.08,0.014,19.94,0.019,19.907,0.043,19.833,0.059
8.8708411,11.4153509,0.004,0.004,20.276,0.017,19.067,0.005,18.442,0.007,18.144,0.009,17.965,0.015
8.8708438,11.8210427,0.008,0.008,21.879,0.121,20.778,0.015,19.777,0.024,19.256,0.017,19.125,0.026
8.87085,11.9136023,0.076,0.101,21.941,0.247,21.627,0.107,21.475,0.12,21.509,0.33,20.669,0.183
