raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
290.3487967,37.8418084,0.004,0.011,19.755,0.024,18.485,0.008,17.509,0.005,17.083,0.004,7.34
290.348818,37.7081912,0.015,0.022,21.101,0.03,19.898,0.031,19.546,0.016,19.342,0.029,7.138
290.3488302,37.6441205,0.011,0.008,22.216,0.179,20.799,0.025,19.682,0.021,19.041,0.012,9.755
290.3489301,37.6570313,0.009,0.024,19.627,0.011,19.09,0.007,18.87,0.008,18.8,0.009,9.161
290.3490501,37.7865851,0.025,0.017,22.192,0.033,21.09,0.044,20.006,0.052,19.455,0.024,6.101
290.3491602,37.8142607,0.008,0.009,21.639,0.145,21.64,0.027,19.929,0.014,19.053,0.013,6.554
290.3492003,37.7321873,0.004,0.01,20.378,0.024,19.515,0.05,19.115,0.017,18.996,0.023,6.499
290.3492082,37.7693264,0.01,0.018,21.919,0.066,20.715,0.009,20.081,0.047,19.91,0.031,6.047
290.3492099,37.7833502,0.008,0.013,21.153,0.038,20.218,0.015,19.835,0.048,19.604,0.026,6.084
290.3492767,37.8077821,0.003,0.007,17.659,0.006,17.033,0.003,16.836,0.017,16.732,0.005,6.419
290.3494022,37.8684152,0.002,0.005,18.396,0.004,17.788,0.002,17.582,0.012,17.505,0.005,8.375
290.3494749,37.8655679,0.007,0.009,20.58,0.017,19.918,0.022,19.604,0.049,19.568,0.04,8.261
290.3495729,37.8697009,0.007,0.006,18.669,0.008,18.051,0.005,17.85,0.01,17.752,0.007,8.435
290.3496732,37.8514539,0.004,0.016,13.456,-999,13.156,-999,13.081,-999,13.153,0.007,7.717
290.3496761,37.7735422,0.007,0.011,19.899,0.012,19.094,0.019,18.848,0.039,18.678,0.019,6.068
290.3497671,37.7256465,0.006,0.004,17.289,0.005,16.416,0.004,16.04,0.01,15.861,0.004,6.677
290.3498301,37.7223639,0.002,0.004,16.141,0.01,15.4,0.003,15.095,0.004,14.966,0.002,6.764
290.3498434,37.8200246,0.002,0.009,19.732,0.012,18.954,0.006,18.694,0.009,18.532,0.014,6.725
290.3498768,37.790008,0.01,0.006,18.862,0.01,18.482,0.005,18.339,0.018,18.295,0.019,6.172
290.3498851,37.7926479,0.006,0.006,19.125,0.007,18.792,0.011,18.706,0.006,18.67,0.013,6.203
290.3500488,37.7988413,0.015,0.009,20.297,0.015,19.943,0.026,19.736,0.023,19.672,0.036,6.295
290.3500658,37.9012791,0.007,0.012,19.725,0.012,19.03,0.006,18.774,0.015,18.67,0.022,9.861
290.3501397,37.7793846,0.014,0.016,22.244,0.162,21.521,0.043,20.387,0.026,19.835,0.018,6.105
290.3503936,37.6442826,0.008,0.011,20.208,0.002,19.933,0.024,19.808,0.058,19.761,0.025,9.793
290.3504704,37.6906701,0.003,0.007,19.282,0.013,18.643,0.005,18.36,0.008,18.263,0.013,7.814
290.3504714,37.6965723,0.123,0.055,17.156,0.01,16.456,0.026,16.205,0.01,16.026,0.053,7.598
290.3505365,37.7618859,0.011,0.011,20.275,0.017,19.634,0.016,19.338,0.013,19.224,0.036,6.138
290.3505559,37.6993734,0.007,0.008,20.49,0.028,19.268,0.016,18.655,0.018,18.375,0.064,7.502
290.3505591,37.6532062,0.006,0.016,20.29,0.021,19.65,0.008,19.393,0.017,19.278,0.015,9.386
290.3505771,37.6561078,0.009,0.031,22.208,0.094,20.986,0.034,19.644,0.024,19.001,0.023,9.255
290.350696,37.6422434,0.004,0.01,19.971,0.055,19.167,0.009,18.902,0.016,18.742,0.012,9.898
290.3507381,37.7149215,0.016,0.017,21.715,0.13,20.606,0.018,20.122,0.064,19.709,0.026,7.01
290.3508437,37.7717177,0.009,0.004,17.096,0.003,16.236,0.002,15.939,0.002,15.75,0.002,6.123
290.3508869,37.8669604,0.021,0.016,21.22,0.029,20.515,0.023,20.255,0.045,20.157,0.013,8.367
290.3509661,37.7681244,0.005,0.016,21.575,0.091,20.438,0.022,19.958,0.026,19.732,0.025,6.133
290.3510011,37.7633221,0.02,0.016,21.381,0.052,20.228,0.011,19.774,0.047,19.545,0.019,6.152
290.3510121,37.7545077,0.009,0.009,20.692,0.035,19.499,0.016,18.954,0.013,18.726,0.02,6.219
290.351139,37.8034691,0.003,0.007,16.647,0.003,16.178,0.003,15.995,0.004,15.916,0.006,6.421
290.351141,37.6557088,0.018,0.026,22.035,0.02,20.896,0.039,20.328,0.055,20.022,0.004,9.29
290.3512111,37.8447826,0.011,0.037,21.159,0.062,20.5,0.026,20.122,0.058,20.036,0.038,7.536
290.3512119,37.7095652,0.009,0.011,19.92,0.023,19.1,0.005,18.743,0.005,18.581,0.018,7.191
290.3512521,37.8819089,0.005,0.005,17.232,0.005,16.328,0.004,15.982,0.003,15.827,0.002,9.013
290.351267,37.6405419,0.002,0.003,16.701,0.003,16.319,0.004,16.184,0.003,16.148,0.002,9.995
290.351345,37.7159057,0.024,0.016,20.83,0.015,19.797,0.011,19.355,0.062,19.162,0.018,7.006
290.3513797,37.7736819,0.003,0.006,16.896,0.003,16.439,0.004,16.289,0.000905,16.231,0.006,6.149
290.3514505,37.697692,0.006,0.011,18.612,0.004,17.854,0.008,17.521,0.01,17.35,0.012,7.596
290.3514854,37.705513,0.036,0.03,20.409,0.029,19.837,0.019,19.658,0.02,19.578,0.035,7.332
290.3514992,37.8662958,0.016,0.015,20.762,0.022,19.779,0.015,19.429,0.004,19.277,0.015,8.361
290.3515285,37.6518092,0.002,0.016,16.973,0.003,16.482,0.004,16.277,0.003,16.185,0.004,9.479
290.3515337,37.7371731,0.004,0.01,20.048,0.013,18.88,0.007,18.41,0.008,18.174,0.017,6.5
290.3515444,37.7033252,0.003,0.004,18.703,0.006,18.011,0.005,17.727,0.014,17.595,0.006,7.406
290.3515807,37.8831276,0.004,0.011,20.637,0.012,19.891,0.022,19.625,0.012,19.448,0.029,9.078
290.3516103,37.765403,0.003,0.004,18.892,0.015,18.255,0.007,18.034,0.007,17.947,0.008,6.171
290.351612,37.6532209,0.013,0.017,20.704,0.022,19.769,0.008,19.415,0.024,19.2,0.011,9.418
290.3516466,37.725587,0.013,0.028,20.736,0.07,19.684,0.016,19.153,0.058,18.856,0.01,6.76
290.351667,37.8520445,0.007,0.007,17.78,0.007,17.157,0.005,16.949,0.007,16.842,0.007,7.814
290.3517798,37.7463266,0.018,0.07,21.856,0.127,21.027,0.039,20.699,0.068,20.569,0.044,6.356
290.3517999,37.7130714,0.002,0.009,19.269,0.006,18.514,0.009,18.237,0.026,18.109,0.008,7.108
290.351838,37.8220554,0.067,0.135,21.402,0.017,20.99,0.07,20.883,0.045,20.789,0.024,6.863
290.3518496,37.7688137,0.009,0.013,21.573,0.129,20.376,0.02,19.67,0.004,19.378,0.014,6.173
290.3519348,37.7971157,0.007,0.01,21.661,0.045,20.462,0.028,19.305,0.02,18.768,0.013,6.356
290.3520792,37.8875873,0.037,0.049,21.749,0.06,21.338,0.101,21.023,0.113,20.729,0.144,9.292
290.3521504,37.7415727,0.003,0.007,19.265,0.012,18.579,0.008,18.312,0.006,18.185,0.016,6.448
290.3522354,37.7722576,0.004,0.008,16.252,0.006,15.464,0.004,15.101,0.000251,14.916,0.003,6.189
290.3522436,37.7177512,0.052,0.024,19.149,0.014,18.161,0.006,17.698,0.012,17.511,0.005,6.992
290.3523098,37.6715658,0.016,0.018,21.309,0.148,21.963,0.057,20.673,0.03,20.097,0.034,8.639
290.3524082,37.6814666,0.004,0.019,21.228,0.029,20.031,0.015,19.372,0.012,19.056,0.015,8.239
290.3525264,37.6580162,0.004,0.01,19.8,0.021,19.133,0.015,18.871,0.003,18.766,0.009,9.231
290.3526053,37.8760345,0.004,0.006,19.655,0.007,19.089,0.006,18.863,0.018,18.77,0.022,8.804
290.3526294,37.8167254,0.01,0.033,20.655,0.026,20.191,0.026,20.031,0.013,19.947,0.065,6.763
290.3527366,37.8923236,0.006,0.008,18.852,0.01,18.208,0.004,18.006,0.011,17.91,0.006,9.526
290.3527823,37.6900348,0.005,0.011,19.838,0.015,19.05,0.005,18.789,0.005,18.671,0.008,7.924
290.3528464,37.7275477,0.015,0.019,21.668,0.054,20.473,0.019,19.902,0.062,19.659,0.039,6.765
290.3529126,37.8893341,0.034,0.045,22.497,0.207,21.553,0.152,21.029,0.09,20.798,0.142,9.396
290.352921,37.7597697,0.007,0.01,20.67,0.017,19.624,0.014,19.25,0.017,19.067,0.01,6.264
290.3529377,37.8674338,0.019,0.024,22.42,0.191,21.427,0.094,20.544,0.119,20.446,0.042,8.457
290.3529485,37.6952501,0.004,0.006,18.802,0.008,18.202,0.007,17.969,0.004,17.89,0.004,7.74
290.3530615,37.7964957,0.007,0.009,21.087,0.035,19.95,0.009,19.439,0.024,19.206,0.024,6.399
290.3530715,37.8365212,0.005,0.011,19.151,0.007,18.477,0.009,18.245,0.008,18.165,0.016,7.335
290.3531529,37.6991146,0.005,0.01,19.994,0.018,19.18,0.008,18.897,0.016,18.768,0.019,7.612
290.3532173,37.8098027,0.007,0.029,20.47,0.055,19.854,0.02,19.595,0.017,19.483,0.04,6.636
290.3532764,37.788327,0.01,0.005,16.339,0.001,15.422,0.003,15.092,0.013,14.892,0.004,6.315
290.3533894,37.6458191,0.01,0.015,19.902,0.014,19.485,0.005,19.174,0.026,19.104,0.014,9.811
290.3534806,37.7447181,0.002,0.003,17.705,0.007,17.057,0.005,16.744,0.005,16.635,0.004,6.458
290.3534837,37.8807159,0.003,0.004,15.881,0.004,15.444,0.002,15.281,0.003,15.24,0.002,9.034
290.3536588,37.7058182,0.002,0.015,19.773,0.015,18.978,0.012,18.67,0.008,18.49,0.012,7.409
290.3536959,37.8255697,0.034,0.103,19.064,0.02,18.43,0.006,18.23,0.014,18.093,0.019,7.036
290.3537607,37.8737921,0.044,0.025,21.671,0.036,20.65,0.037,19.828,0.164,19.857,0.028,8.748
290.3537697,37.7747724,0.007,0.013,20.297,0.029,19.42,0.012,19.099,0.011,18.969,0.021,6.264
290.3537711,37.8304698,0.007,0.008,18.425,0.007,17.835,0.003,17.638,0.007,17.544,0.006,7.178
290.3538611,37.6448971,0.002,0.005,17.348,0.006,16.82,0.003,16.617,0.003,16.534,0.002,9.868
290.3538656,37.8173403,0.022,0.029,21.698,0.069,21.067,0.076,20.913,0.000767,20.878,0.084,6.832
290.3538809,37.6867923,0.007,0.015,20.84,0.037,20.102,0.012,19.833,0.055,19.607,0.025,8.086
290.3540513,37.7568399,0.004,0.004,17.501,0.005,16.681,0.003,16.359,0.006,16.204,0.004,6.34
290.3540772,37.8898978,0.003,0.004,19.17,0.012,18.495,0.006,18.26,0.011,18.177,0.015,9.458
290.3541175,37.7914119,0.004,0.021,20.162,0.013,19.312,0.012,19.03,0.016,18.875,0.017,6.385
290.3541577,37.8007186,0.129,0.11,20.498,0.041,19.904,0.017,19.534,0.04,19.404,0.02,6.512
290.354186,37.7667344,0.002,0.006,18.642,0.007,18.026,0.004,17.805,0.008,17.721,0.006,6.289
290.3542011,37.80459,0.033,0.04,22.376,0.179,21.806,0.122,21.04,0.055,20.623,0.043,6.58
290.3542806,37.7360187,0.017,0.023,21.883,0.086,21.051,0.037,20.66,0.034,20.438,0.05,6.645
290.354286,37.8394128,0.006,0.017,20.776,0.021,19.439,0.009,18.633,0.007,18.267,0.007,7.476
290.3543038,37.8007695,0.08,0.054,20.487,0.046,19.856,0.044,19.429,0.104,19.396,0.035,6.52
290.3544965,37.679267,0.005,0.012,18.224,0.005,17.663,0.009,17.457,0.009,17.351,0.006,8.401
290.3545458,37.7617628,0.005,0.007,20.213,0.012,19.492,0.01,19.259,0.025,19.109,0.013,6.328
290.3546478,37.8828597,0.004,0.005,20.583,0.018,19.256,0.014,18.248,0.014,17.748,0.003,9.165
290.3547303,37.7344889,0.003,0.012,22.014,0.091,20.485,0.019,19.454,0.021,18.965,0.017,6.696
290.3548043,37.7094753,0.017,0.025,21.756,0.06,21.036,0.043,20.656,0.056,20.395,0.041,7.34
290.3548653,37.8646883,0.028,0.033,17.957,0.009,17.351,0.01,17.108,0.001,17.013,0.005,8.415
290.3549054,37.8490016,0.003,0.008,19.203,0.012,18.703,0.01,18.487,0.015,18.414,0.009,7.826
290.3549428,37.8268076,0.02,0.027,21.695,0.05,20.8,0.128,20.598,0.015,20.329,0.077,7.123
290.3549453,37.7888636,0.004,0.014,19.443,0.015,18.713,0.003,18.395,0.009,18.191,0.009,6.398
290.3550591,37.7638373,0.002,0.004,18.171,0.01,17.18,0.034,16.913,0.003,16.594,0.015,6.341
290.3550796,37.6822518,0.005,0.006,15.549,0.002,15.077,0.000789,14.899,0.004,14.829,0.002,8.304
290.3551408,37.7237156,0.025,0.035,20.325,0.492,19.12,0.015,18.46,0.106,18.287,0.012,6.957
290.3551618,37.8032728,0.014,0.009,20.07,0.019,19.222,0.011,18.946,0.02,18.782,0.021,6.6
290.3552128,37.6909155,0.012,0.011,17.805,0.006,16.758,0.004,16.251,0.002,15.983,0.002,7.982
290.3552183,37.6840544,0.025,0.04,21.486,0.098,20.32,0.023,19.709,0.026,19.436,0.015,8.24
290.3552204,37.6958999,0.002,0.021,20.412,0.017,19.334,0.012,18.88,0.012,18.645,0.01,7.804
290.3552407,37.6987804,0.036,0.038,22.445,0.227,22.144,0.178,21.186,0.131,20.646,0.118,7.705
290.3552576,37.6569193,0.011,0.015,20.901,0.039,20.047,0.037,19.64,0.006,19.446,0.025,9.367
290.3553172,37.7309674,0.002,0.01,20.163,0.018,19.639,0.015,19.402,0.028,19.342,0.027,6.796
290.3554299,37.6760904,0.002,0.015,20.904,0.049,19.716,0.006,19.22,0.015,18.992,0.01,8.561
290.3554557,37.7900445,0.029,0.034,21.161,0.04,20.042,0.018,19.667,0.05,19.448,0.033,6.433
290.355459,37.8590653,0.004,0.004,19.197,0.017,18.535,0.013,18.216,0.016,18.122,0.009,8.217
290.3555044,37.7232457,0.006,0.016,19.403,0.016,18.739,0.015,18.426,0.026,18.351,0.008,6.985
290.3555341,37.7877804,0.016,0.024,21.128,0.065,20.188,0.023,19.803,0.148,19.614,0.034,6.416
290.3556253,37.7504257,0.006,0.016,22.234,0.163,20.853,0.05,20.227,0.105,19.931,0.057,6.48
290.3556294,37.6574016,0.002,0.026,20.859,0.043,19.505,0.027,18.836,0.013,18.528,0.007,9.358
290.3556545,37.8993916,0.03,0.044,21.747,0.112,21.196,0.033,20.966,0.004,20.789,0.102,9.939
290.3556746,37.7549559,0.011,0.009,20.009,0.029,19.161,0.011,18.851,0.009,18.721,0.009,6.433
290.3557002,37.7993595,0.004,0.005,18.732,0.009,18.147,0.006,17.945,0.01,17.887,0.013,6.562
290.3557191,37.7920916,0.029,0.061,21.869,0.054,21.115,0.108,20.861,0.041,20.663,0.051,6.468
290.3557771,37.8146046,0.007,0.006,19.18,0.044,18.511,0.009,18.215,0.005,18.08,0.01,6.852
290.3557967,37.7712986,0.016,0.025,20.623,0.019,19.609,0.01,19.277,0.015,19.115,0.018,6.358
290.3558,37.8655092,0.007,0.015,20.007,0.023,19.352,0.003,19.104,0.019,18.981,0.024,8.481
290.3562221,37.75608,0.002,0.011,21.204,0.047,19.878,0.038,19.363,0.01,19.14,0.022,6.448
290.3562291,37.8268333,0.004,0.006,19.224,0.013,18.69,0.01,18.51,0.001,18.422,0.011,7.177
290.3562798,37.8135677,0.005,0.007,18.476,0.009,17.89,0.001,17.709,0.007,17.62,0.008,6.851
290.3563455,37.7130066,0.005,0.003,18.453,0.006,17.541,0.007,17.126,0.007,16.917,0.007,7.298
290.3563569,37.7371655,0.005,0.006,19.189,0.011,18.169,0.008,17.734,0.005,17.514,0.004,6.717
290.3563685,37.7281487,0.043,0.047,20.794,0.025,19.653,0.02,19.154,0.008,18.934,0.009,6.905
290.3564592,37.8284275,0.004,0.007,20.746,0.022,19.446,0.02,18.422,0.01,17.917,0.01,7.232
290.356522,37.7517087,0.004,0.005,18.517,0.006,17.865,0.012,17.653,0.007,17.56,0.004,6.506
290.3565556,37.8174927,0.007,0.014,20.533,0.027,19.763,0.019,19.427,0.012,19.293,0.016,6.953
290.3565582,37.8247486,0.1,0.033,21.098,0.057,19.763,0.002,19.121,0.047,18.889,0.028,7.135
290.3565705,37.7175285,0.05,0.06,21.974,0.192,21.819,0.109,21.317,0.111,21,0.039,7.18
290.3567211,37.6573835,0.051,0.064,21.89,0.136,22.044,0.177,21.107,0.03,20.573,0.014,9.394
290.3567341,37.7546469,0.014,0.008,20.5,0.016,19.482,0.004,19.154,0.017,19.007,0.02,6.486
290.3568772,37.8992178,0.004,0.005,19.458,0.009,18.732,0.013,18.469,0.012,18.38,0.01,9.968
290.3568891,37.7923937,0.011,0.014,19.287,0.01,18.545,0.007,18.265,0.012,18.133,0.006,6.525
290.3570375,37.764139,0.005,0.007,18.46,0.009,17.857,0.005,17.676,0.009,17.584,0.009,6.433
290.3571066,37.8216045,0.006,0.007,19.973,0.012,19.466,0.015,19.259,0.013,19.202,0.022,7.077
290.3571156,37.7813529,0.002,0.006,17.752,0.002,17.186,0.000923,16.998,0.005,16.931,0.004,6.445
290.3571564,37.8846653,0.005,0.004,18.684,0.014,17.967,0.007,17.692,0.006,17.566,0.007,9.326
290.3571883,37.7014535,0.033,0.291,16.152,-999,19.439,0.022,18.8,0.011,18.44,0.017,7.692
290.3572561,37.7385829,0.014,0.023,21.62,0.056,20.833,0.056,20.511,0.049,20.226,0.028,6.732
290.3572821,37.6899421,0.006,0.012,20.421,0.013,19.228,0.048,18.48,0.012,18.069,0.006,8.096
290.3573199,37.8789303,0.004,0.007,19.662,0.006,19.174,0.013,19.014,0.013,18.835,0.063,9.085
290.3573337,37.8937308,0.004,0.005,19.795,0.019,19.142,0.007,18.898,0.01,18.788,0.008,9.733
290.3573707,37.7265266,0.004,0.004,18.251,0.005,17.46,0.01,17.138,0.004,16.997,0.006,6.986
290.357456,37.6681457,0.009,0.014,20.187,0.013,19.728,0.038,19.535,0.013,19.432,0.028,8.957
290.3574822,37.8306568,0.007,0.012,19.488,0.012,18.837,0.009,18.574,0.011,18.457,0.008,7.338
290.3575068,37.7708047,0.002,0.005,18.579,0.012,17.981,0.009,17.758,0.000993,17.672,0.01,6.439
290.3576484,37.7648444,0.01,0.007,19.558,0.048,18.752,0.003,18.499,0.014,18.372,0.009,6.459
290.3576569,37.6643627,0.002,0.007,16.657,0.001,16.062,0.006,15.812,0.006,15.721,0.003,9.123
290.3576835,37.7929729,0.022,0.02,19.92,0.002,19.079,0.008,18.711,0.016,18.557,0.015,6.569
290.3576989,37.7487158,0.006,0.006,17.324,0.003,16.783,0.006,16.591,0.005,16.521,0.003,6.597
290.3577183,37.6717224,0.004,0.01,19.771,0.017,19.132,0.008,18.871,0.007,18.765,0.013,8.818
290.3578217,37.8355001,0.006,0.012,20.187,0.018,18.918,0.005,18.179,0.01,17.842,0.009,7.495
290.3578328,37.7496821,0.009,0.006,19.236,0.018,18.556,0.007,18.273,0.01,18.165,0.012,6.591
290.3578693,37.6807181,0.003,0.004,17.655,0.006,17.041,0.002,16.823,0.005,16.729,0.003,8.465
290.3578808,37.8452381,0.006,0.013,19.874,0.011,18.766,0.009,18.288,0.011,18.085,0.01,7.811
290.3579292,37.865985,0.006,0.011,19.387,0.021,18.705,0.008,18.426,0.016,18.328,0.01,8.575
290.3580099,37.8050048,0.024,0.036,21.924,0.069,21.252,0.057,21.014,0.04,20.745,0.162,6.76
290.3580494,37.7901583,0.039,0.031,21.772,0.144,21.293,0.031,21.207,0.082,20.578,0.044,6.556
290.3580991,37.7532214,0.015,0.009,20.628,0.033,19.684,0.014,19.29,0.061,19.14,0.014,6.564
290.3581328,37.8612787,0.002,0.005,18.635,0.007,18.008,0.007,17.794,0.001,17.711,0.005,8.4
290.3581803,37.722457,0.006,0.004,18.423,0.006,17.754,0.004,17.486,0.008,17.366,0.006,7.12
290.3582313,37.6843067,0.007,0.008,19.063,0.007,18.423,0.008,18.197,0.004,18.104,0.006,8.34
290.3582337,37.7326207,0.01,0.006,18.34,0.003,17.657,0.006,17.375,0.003,17.253,0.008,6.89
290.3582614,37.6933213,0.034,0.076,22.041,0.039,21.667,0.042,21.473,0.11,21.003,0.176,8.012
290.3582647,37.8605511,0.017,0.017,20.133,0.008,19.68,0.025,19.442,0.015,19.405,0.045,8.377
290.3583182,37.6453926,0.009,0.01,21.643,0.055,20.388,0.043,19.611,0.015,19.103,0.032,9.981
290.3583479,37.6525522,0.004,0.003,16.365,0.003,15.839,0.004,15.641,0.003,15.575,0.003,9.66
290.3583533,37.8520865,0.047,0.059,21.553,0.093,20.921,0.054,20.767,0.076,20.338,0.098,8.067
290.3583779,37.761392,0.002,0.003,16.744,0.005,16.23,0.001,16.03,0.00059,15.946,0.003,6.511
290.3584892,37.7011284,0.002,0.002,15.711,0.003,15.358,0.004,15.248,0.007,15.211,0.003,7.754
290.358501,37.7831582,0.003,0.004,16.222,0.003,15.642,0.002,15.428,0.008,15.317,0.003,6.52
290.3586031,37.7314487,0.014,0.009,21.353,0.000718,19.938,0.03,19.163,0.005,18.73,0.015,6.931
290.3586864,37.8235744,0.007,0.02,22.354,0.03,21.073,0.096,19.667,0.043,19.025,0.022,7.195
290.3586907,37.8255514,0.003,0.006,15.74,0.002,14.738,0.002,14.346,0.004,14.137,0.003,7.247
290.3587041,37.7258497,0.006,0.007,18.697,0.005,18.058,0.006,17.836,0.012,17.726,0.011,7.06
290.3587954,37.7669553,0.011,0.009,20.4,0.03,19.527,0.018,19.142,0.025,18.959,0.012,6.507
290.3588403,37.8161345,0.004,0.006,19.106,0.004,18.67,0.009,18.485,0.011,18.456,0.013,7.021
290.3588871,37.6872244,0.099,0.036,19.864,0.017,18.719,0.017,17.33,0.007,16.894,0.014,8.256
290.3588966,37.7273827,0.005,0.003,17.38,0.007,16.877,0.004,16.676,0.004,16.592,0.004,7.033
290.3589241,37.8956253,0.009,0.031,20.994,0.027,20.028,0.013,19.529,0.021,19.303,0.019,9.868
290.3590123,37.8810543,0.012,0.018,21.774,0.055,20.687,0.062,20.208,0.031,19.819,0.112,9.231
290.3591193,37.657546,0.008,0.031,21.278,0.022,19.97,0.022,19.434,0.014,19.118,0.015,9.465
290.3591305,37.8507424,0.003,0.008,20.047,0.017,19.312,0.012,19.065,0.007,18.919,0.019,8.049
290.3591497,37.7727475,0.004,0.007,18.2,0.005,17.624,0.008,17.455,0.019,17.358,0.005,6.517
290.3592097,37.8495371,0.004,0.01,20.986,0.034,19.883,0.039,19.459,0.028,19.35,0.026,8.01
290.359284,37.7213153,0.011,0.011,19.871,0.011,19.042,0.009,18.729,0.015,18.562,0.018,7.196
290.3592924,37.7743847,0.002,0.004,16.493,0.004,15.723,0.004,15.398,0.002,15.225,0.002,6.525
290.359309,37.8849354,0.006,0.016,21.189,0.038,20.061,0.029,19.637,0.028,19.438,0.052,9.408
290.3593893,37.8179243,0.013,0.015,21.676,0.063,20.747,0.042,20.192,0.029,19.895,0.033,7.086
290.3594489,37.680234,0.012,0.027,19.991,0.012,19.479,0.015,19.33,0.008,19.246,0.026,8.541
290.3594647,37.6480993,0.002,0.006,17.877,0.004,17.375,0.003,17.188,0.004,17.1,0.003,9.894
290.3594838,37.8391464,0.005,0.03,19.898,0.011,19.097,0.019,18.773,0.016,18.594,0.016,7.676
290.3595068,37.7444846,0.018,0.009,20.063,0.016,19.567,0.015,19.325,0.023,19.232,0.013,6.738
290.3595284,37.6612586,0.012,0.021,19.01,0.009,18.354,0.011,18.127,0.009,18.014,0.007,9.318
290.3595334,37.695248,0.004,0.002,18.196,0.008,17.152,0.003,16.721,0.005,16.503,0.005,7.993
290.3595755,37.7760957,0.021,0.006,17.751,0.005,16.999,0.006,16.703,0.006,16.566,0.002,6.541
290.3597547,37.7222752,0.004,0.005,19.682,0.012,18.866,0.008,18.526,0.012,18.395,0.016,7.192
290.3599229,37.8691831,0.007,0.015,21.333,0.112,20.115,0.02,18.958,0.06,18.496,0.019,8.773
290.3599638,37.7959289,0.009,0.019,20.59,0.031,19.626,0.012,19.227,0.019,18.979,0.018,6.711
290.3600016,37.8942591,0.08,0.033,21.081,0.033,20.093,0.035,19.272,0.029,18.896,0.02,9.84
290.3600419,37.8256997,0.046,0.03,19.895,0.046,19.151,0.003,18.834,0.018,18.772,0.022,7.308
290.3602265,37.7489049,0.032,0.042,21.617,0.193,21.421,0.032,20.965,0.079,20.613,0.046,6.712
290.3602571,37.7663769,0.014,0.016,20.631,0.038,20.304,0.008,19.936,0.037,19.944,0.043,6.578
290.3602746,37.6705591,0.008,0.019,20.373,0.022,19.647,0.009,19.38,0.008,19.287,0.015,8.955
290.3603117,37.8158835,0.022,0.013,18.848,0.004,18.408,0.005,18.248,0.007,18.197,0.01,7.08
290.3604912,37.7320483,0.011,0.026,21.56,0.096,20.446,0.029,19.883,0.03,19.573,0.029,7.003
290.3606463,37.8286607,0.004,0.012,19.695,0.008,18.904,0.006,18.604,0.012,18.438,0.008,7.414
290.3606761,37.7598162,0.014,0.028,22.017,0.073,20.902,0.026,20.271,0.058,19.988,0.048,6.629
290.3607911,37.6694833,0.005,0.009,19.739,0.014,18.561,0.009,18.006,0.01,17.754,0.005,9.017
290.3609927,37.6933424,0.03,0.053,21.893,0.108,21.436,0.075,21.305,0.122,20.869,0.017,8.116
290.3609942,37.6611176,0.024,0.051,20.199,0.017,19.644,0.01,19.401,0.012,19.313,0.012,9.373
290.3610081,37.8141811,0.017,0.025,21.393,0.043,20.904,0.05,20.72,0.015,20.557,0.182,7.074
290.3610446,37.797996,0.004,0.005,18.517,0.002,17.924,0.008,17.737,0.006,17.655,0.006,6.788
290.3611014,37.72786,0.011,0.018,21.239,0.035,20.569,0.027,20.194,0.035,20.072,0.025,7.119
290.3612866,37.8182345,0.003,0.005,18.719,0.008,17.943,0.009,17.649,0.007,17.489,0.007,7.176
290.3613456,37.8109787,0.005,0.012,20.815,0.023,19.838,0.014,19.447,0.025,19.295,0.018,7.022
290.3613971,37.713614,0.003,0.005,18.526,0.005,17.901,0.006,17.677,0.005,17.577,0.005,7.492
290.361421,37.8828595,0.003,0.004,18.688,0.012,17.942,0.007,17.632,0.013,17.492,0.007,9.389
290.3614648,37.700422,0.008,0.012,20.106,0.015,19.665,0.005,19.476,0.013,19.405,0.04,7.895
290.3615041,37.8425022,0.005,0.012,19.826,0.01,18.573,0.01,17.522,0.003,17.051,0.009,7.864
290.3615569,37.6872732,0.004,0.014,19.898,0.014,18.916,0.05,18.554,0.015,18.39,0.009,8.354
290.361645,37.6771808,0.003,0.024,21.569,0.057,20.366,0.024,19.621,0.015,19.228,0.023,8.739
290.3617095,37.7333725,0.005,0.009,20.17,0.015,19.286,0.018,18.97,0.029,18.809,0.027,7.03
290.3617186,37.7698942,0.005,0.003,18.122,0.005,17.493,0.013,17.289,0.013,17.202,0.006,6.64
290.3617807,37.6806266,0.014,0.019,21.198,0.023,20.619,0.014,20.419,0.055,20.348,0.047,8.611
290.3618123,37.8157768,0.013,0.015,21.694,0.142,20.879,0.038,20.174,0.023,19.842,0.033,7.144
290.3618613,37.7949994,0.018,0.022,22.105,0.126,21.271,0.054,20.508,0.105,20.163,0.075,6.787
290.3620574,37.6632445,0.021,0.015,19.721,0.012,19.294,0.007,19.095,0.01,19.033,0.013,9.319
290.3620609,37.8600434,0.004,0.004,19.056,0.011,18.37,0.007,18.018,0.015,17.88,0.008,8.497
290.3621026,37.7442434,0.007,0.009,19.845,0.014,19.07,0.02,18.775,0.004,18.632,0.012,6.861
290.362159,37.7654415,0.003,0.007,20.044,0.01,19.375,0.002,19.061,0.011,18.938,0.02,6.671
