#AGE=12.000 EEPS=267
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
237 1.023500 3.5890 1.6598 2.0977 -0.0868 1.4784 0.4598 -0.4131 -0.7967 -0.9613 0.2692
238 1.023543 3.5852 1.5965 2.1459 -0.1736 1.4409 0.4303 -0.5013 -0.9073 -1.0819 0.2050
239 1.023583 3.5815 1.5334 2.1937 -0.2568 1.4118 0.4098 -0.5849 -1.0145 -1.2005 0.1464
240 1.023619 3.5776 1.4721 2.2398 -0.3339 1.3929 0.3999 -0.6614 -1.1155 -1.3141 0.0956
241 1.023650 3.5738 1.4115 2.2852 -0.4073 1.3840 0.4042 -0.7334 -1.2141 -1.4266 0.0514
242 1.023679 3.5700 1.3523 2.3294 -0.4753 1.3846 0.4182 -0.7987 -1.3070 -1.5347 0.0143
243 1.023705 3.5663 1.2939 2.3727 -0.5371 1.3976 0.4438 -0.8564 -1.3933 -1.6382 -0.0147
244 1.023728 3.5625 1.2366 2.4149 -0.5931 1.4237 0.4811 -0.9064 -1.4728 -1.7374 -0.0357
245 1.023750 3.5588 1.1803 2.4564 -0.6434 1.4621 0.5294 -0.9490 -1.5456 -1.8320 -0.0490
246 1.023769 3.5551 1.1252 2.4968 -0.6875 1.5127 0.5884 -0.9836 -1.6111 -1.9213 -0.0546
247 1.023787 3.5514 1.0712 2.5361 -0.7183 1.6026 0.6837 -1.0011 -1.6614 -2.0023 -0.0408
