raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
259.0332348,43.1487334,0.004,0.003,18.431,0.009,18.187,0.005,18.08,0.004,18.047,0.019,10.841
259.0333373,43.2285971,0.012,0.008,21.021,0.033,20.572,0.052,20.389,0.014,20.362,0.036,12.135
259.0333829,43.2862329,0.058,0.063,21.791,0.184,21.702,0.039,21.252,0.037,21.185,0.042,14.045
259.0334363,43.0307495,0.011,0.009,21.59,0.072,20.217,0.054,19.656,0.014,19.232,0.046,12.542
259.0335437,43.1463089,0.006,0.005,20.361,0.047,19.115,0.054,18.741,0.008,18.488,0.025,10.819
259.0335578,43.2334942,0.009,0.006,21.595,0.047,20.585,0.023,20.208,0.011,19.929,0.023,12.263
259.0337105,42.9864487,0.06,0.045,21.78,0.174,21.53,0.077,21.25,0.038,20.965,0.107,14.068
259.033976,43.1300883,0.014,0.024,22.308,0.178,21.533,0.047,20.613,0.02,20.193,0.045,10.792
259.0340337,43.2899124,0.017,0.02,21.369,0.06,20.62,0.032,20.174,0.022,20.048,0.018,14.166
259.0342795,43.2167254,0.007,0.003,19.815,0.018,18.657,0.012,17.98,0.003,17.638,0.011,11.791
259.0343548,42.9787459,0.007,0.006,19.78,0.044,18.774,0.006,18.271,0.015,18.064,0.022,14.348
259.0347638,43.2875686,0.024,0.027,21.996,0.044,21.2,0.044,20.791,0.025,20.589,0.122,14.05
259.0349437,43.1789119,0.002,0.006,18.981,0.006,18.569,0.005,18.401,0.003,18.358,0.003,11.036
259.0350328,43.1757302,0.014,0.011,21.396,0.047,20.27,0.022,19.709,0.015,19.474,0.014,10.99
259.0352143,43.0486188,0.009,0.003,18.569,0.006,18.055,0.006,17.846,0.004,17.765,0.006,11.963
259.0354449,43.1272476,0.004,0.004,21.155,0.024,20.028,0.01,19.387,0.005,19.077,0.017,10.736
259.0355566,43.1100821,0.003,0.002,18.622,0.016,18.236,0.014,18.112,0.003,18.07,0.017,10.834
259.0355641,43.1510205,0.041,0.036,21.898,0.133,21.748,0.043,21.327,0.03,20.856,0.149,10.749
259.0361035,43.0659505,0.018,0.024,21.647,0.053,21.169,0.046,21.022,0.03,20.811,0.071,11.505
259.0361503,43.1447151,0.006,0.006,19.377,0.023,19.144,0.006,19.075,0.005,19.048,0.023,10.7
259.0374165,43.1425406,0.023,0.032,22.078,0.091,21.331,0.076,21.268,0.034,21.08,0.193,10.64
259.0378632,42.9678702,0.008,0.005,21.174,0.018,19.992,0.018,19.065,0.007,18.626,0.014,14.675
259.0379844,43.1888681,0.016,0.022,21.764,0.037,21.317,0.04,21.122,0.032,20.793,0.04,11.06
259.0381342,43.2640425,0.029,0.039,22.166,0.112,21.749,0.081,21.487,0.041,21.19,0.063,13.066
259.0381522,43.0887668,0.024,0.026,21.868,0.041,21.406,0.049,21.051,0.018,20.825,0.081,10.986
259.0382942,43.079521,0.012,0.005,16.342,0.003,15.393,0.008,14.976,0.003,14.803,0.005,11.138
259.0383954,43.0834577,0.011,0.004,17.375,0.003,16.856,0.006,16.67,0.002,16.603,0.005,11.064
259.0386038,43.2523608,0.006,0.006,21.723,0.043,20.505,0.026,19.087,0.006,18.41,0.019,12.652
259.0390782,43.0474308,0.012,0.009,20.429,0.005,19.633,0.024,19.312,0.006,19.133,0.021,11.844
259.0393151,43.0782302,0.024,0.019,19.903,0.017,19.663,0.004,19.489,0.009,19.43,0.019,11.12
259.039373,43.2586754,0.02,0.032,21.643,0.055,21.612,0.032,21.354,0.029,20.849,0.032,12.836
259.0402607,42.9765038,0.013,0.021,21.12,0.025,21.017,0.059,21.059,0.03,20.779,0.131,14.245
259.0404459,43.2507748,0.013,0.017,21.3,0.032,20.812,0.029,20.643,0.018,20.606,0.046,12.533
259.0404509,42.9911894,0.022,0.011,21.784,0.052,20.64,0.019,19.56,0.013,19.085,0.034,13.659
259.0406057,43.3003524,0.007,0.009,22.251,0.178,21.528,0.059,20.177,0.011,19.614,0.017,14.369
259.0407903,43.1245415,0.025,0.033,22.249,0.025,21.76,0.041,21.382,0.049,21.069,0.248,10.512
259.0409983,43.0651022,0.021,0.014,21.012,0.029,20.551,0.035,20.409,0.016,20.315,0.002,11.325
259.041109,43.1051039,0.014,0.019,21.504,0.081,21.132,0.06,20.843,0.019,20.865,0.066,10.643
259.0412507,43.2043276,0.015,0.026,21.686,0.022,21.156,0.04,20.916,0.04,20.887,0.002,11.224
259.0412895,43.2114377,0.007,0.009,19.831,0.014,19.522,0.017,19.437,0.01,19.456,0.018,11.383
259.0415642,43.0781008,0.014,0.012,20.944,0.028,20.365,0.036,20.16,0.021,19.986,0.035,11.029
259.0417152,43.0279423,0.005,0.004,18.202,0.007,17.69,0.008,17.5,0.003,17.441,0.004,12.319
259.041839,42.9595188,0.005,0.006,21.505,0.04,20.445,0.024,19.89,0.007,19.585,0.029,14.903
259.0419323,43.2345558,0.051,0.042,21.904,0.134,21.585,0.09,21.33,0.024,21.143,0.125,11.972
259.0421729,43.0969973,0.016,0.016,21.673,0.074,20.584,0.046,19.964,0.022,19.533,0.065,10.695
259.0424627,42.9911513,0.006,0.003,18.95,0.011,17.757,0.004,16.85,0.002,16.442,0.007,13.593
259.0425758,43.1006032,0.007,0.003,18.256,0.005,17.998,0.008,17.899,0.002,17.874,0.006,10.632
259.0427787,43.1198277,0.003,0.003,20.512,0.03,19.337,0.017,18.589,0.004,18.234,0.009,10.449
259.0428221,43.0343067,0.012,0.004,19.534,0.016,19.248,0.014,19.163,0.007,19.153,0.016,12.079
259.0435983,43.2138966,0.022,0.016,22.126,0.147,21.317,0.053,20.709,0.018,20.444,0.073,11.35
259.0436273,43.2915361,0.003,0.003,19.848,0.011,19.128,0.009,18.83,0.005,18.712,0.025,13.914
259.0440142,43.1603056,0.012,0.013,21.827,0.042,20.886,0.022,20.45,0.012,20.171,0.038,10.441
259.0440976,43.0240363,0.009,0.006,20.524,0.041,19.32,0.013,18.631,0.004,18.303,0.008,12.357
259.0445911,43.1083061,0.008,0.011,20.386,0.06,20.018,0.163,19.651,0.02,19.651,0.067,10.46
259.0448746,43.306857,0.005,0.002,18.832,0.009,18.434,0.008,18.272,0.004,18.239,0.016,14.505
259.0450019,43.0537576,0.006,0.014,21.252,0.042,20.821,0.04,20.707,0.019,20.536,0.054,11.442
259.0453626,43.2261016,0.003,0.008,20.869,0.022,19.61,0.011,18.734,0.003,18.352,0.014,11.599
259.0456061,43.168506,0.02,0.032,21.896,0.069,21.417,0.124,21.229,0.024,20.766,0.156,10.45
259.0459087,43.2708551,0.004,0.002,18.105,0.006,17.595,0.005,17.365,0.002,17.281,0.01,13.04
259.0462494,43.0628559,0.029,0.036,19.168,0.007,18.936,0.011,18.739,0.005,18.637,0.037,11.165
259.0463023,43.2985152,0.057,0.069,22.266,0.192,21.878,0.124,21.384,0.032,21.269,0.148,14.112
259.0464199,43.1870678,0.01,0.013,21.821,0.093,20.743,0.044,19.892,0.016,19.656,0.047,10.675
259.0464816,43.0890468,0.02,0.038,21.693,0.048,21.259,0.045,20.952,0.029,20.788,0.069,10.63
259.0470229,43.3082214,0.04,0.068,22.124,0.024,21.936,0.07,21.645,0.084,21.449,0.167,14.497
259.0472347,43.1629019,0.012,0.01,21.529,0.061,20.422,0.027,20.033,0.012,19.765,0.08,10.324
259.0472419,43.2381211,0.011,0.017,21.327,0.045,20.872,0.02,20.647,0.014,20.632,0.076,11.879
259.0473691,43.0296406,0.004,0.002,17.445,0.005,16.797,0.005,16.488,0.002,16.355,0.004,12.054
259.0474301,42.9698418,0.017,0.021,22.097,0.096,21.373,0.097,21,0.019,20.854,0.044,14.291
259.0476841,43.2768095,0.014,0.02,21.576,0.047,21.105,0.035,20.91,0.024,20.735,0.051,13.204
259.0478534,42.9994676,0.041,0.076,21.901,0.1,21.637,0.055,21.307,0.047,21.814,0.242,13.093
259.0478722,43.2184846,0.02,0.043,21.606,0.041,21.365,0.048,21.153,0.027,20.908,0.095,11.296
259.0482464,42.9732882,0.047,0.04,22.398,0.19,21.632,0.135,21.304,0.053,21.242,0.105,14.121
259.0486067,43.1535967,0.007,0.007,20.653,0.066,19.697,0.044,19.173,0.019,19.054,0.025,10.194
259.048658,43.0600654,0.007,0.003,17.385,0.002,16.972,0.006,16.792,0.002,16.725,0.003,11.137
259.0486865,43.1649493,0.01,0.007,20.049,0.012,19.732,0.02,19.643,0.008,19.539,0.048,10.281
259.0490519,43.2669745,0.004,0.002,17.026,0.005,16.678,0.003,16.555,0.002,16.536,0.008,12.789
259.0492457,43.2592845,0.014,0.021,21.716,0.035,21.106,0.028,20.942,0.019,20.897,0.08,12.505
259.0493505,43.288588,0.009,0.004,19.706,0.013,19.427,0.013,19.333,0.006,19.334,0.015,13.61
259.0495576,43.1806928,0.006,0.003,19.691,0.015,18.469,0.009,17.737,0.004,17.416,0.004,10.441
259.0498175,43.0338784,0.092,0.424,21.957,0.182,22.137,0.032,21.49,0.047,20.985,0.102,11.829
259.0498968,43.1672118,0.008,0.012,21.078,0.049,20.539,0.044,20.325,0.015,20.26,0.043,10.252
259.0499718,43.1384103,0.011,0.01,20.737,0.027,20.364,0.039,20.185,0.017,20.015,0.036,10.085
259.0502528,43.183784,0.009,0.004,20.014,0.008,18.827,0.01,17.838,0.003,17.397,0.007,10.46
259.0503826,43.1955767,0.005,0.006,21.451,0.044,20.391,0.021,19.671,0.009,19.376,0.029,10.667
259.0503942,43.2132674,0.019,0.025,21.14,0.078,20.281,0.07,20.235,0.029,19.974,0.089,11.063
259.0505432,43.0267561,0.017,0.019,21.965,0.111,20.816,0.055,20.275,0.02,19.961,0.04,12.031
259.0505442,43.1485051,0.006,0.005,18.181,0.007,17.574,0.006,17.371,0.003,17.296,0.006,10.084
259.0505817,43.0945442,0.008,0.005,21.523,0.068,20.424,0.024,19.748,0.007,19.418,0.013,10.371
259.0506438,43.1514331,0.039,0.129,22.037,0.122,21.597,0.067,21.25,0.047,20.958,0.165,10.093
259.0506484,43.2830936,0.002,0.002,18.494,0.011,17.754,0.005,17.471,0.002,17.357,0.005,13.349
259.0507922,43.2274716,0.022,0.032,22.054,0.074,21.582,0.06,21.26,0.029,20.867,0.321,11.428
259.0510181,43.2196094,0.001,0.002,18.756,0.009,18.527,0.006,18.467,0.004,18.469,0.009,11.202
259.0515451,43.103745,0.027,0.032,22.064,0.155,21.706,0.064,21.29,0.024,21.044,0.174,10.209
259.0516614,43.0088843,0.009,0.008,20.829,0.031,20.272,0.025,20.075,0.01,19.972,0.047,12.612
259.0516879,43.0535205,0.029,0.035,21.993,0.165,21.635,0.045,21.011,0.033,20.411,0.161,11.186
259.052022,43.1077345,0.002,0.002,17.935,0.003,17.586,0.011,17.416,0.002,17.354,0.009,10.145
259.0521551,43.1224985,0.009,0.011,20.89,0.033,20.477,0.034,20.38,0.016,20.218,0.078,10.025
259.0522495,43.141686,0.007,0.006,20.397,0.012,20.067,0.009,19.921,0.011,19.949,0.024,9.989
259.0523298,43.1968199,0.014,0.009,21.745,0.027,20.683,0.021,20.255,0.013,20.14,0.058,10.612
259.0523478,43.0800334,0.071,0.126,21.082,0.138,21.116,0.094,20.678,0.031,20.251,0.02,10.544
259.0525268,43.0616902,0.011,0.013,22.168,0.173,20.876,0.072,20.236,0.011,20.051,0.045,10.942
259.0526615,43.0802905,0.124,0.256,20.614,0,19.791,0.067,20.304,0.166,20.168,0.126,10.526
259.0526754,43.1738857,0.008,0.005,15.399,0.004,15.583,0.004,15.742,0.002,15.84,0.003,10.212
259.0528118,43.2707321,0.002,0.002,18.829,0.006,18.368,0.007,18.17,0.004,18.115,0.011,12.8
259.0529511,43.0805471,0.062,0.091,21.191,0.162,20.359,0.25,20.575,0.087,20.492,0.014,10.509
259.0531005,43.1797667,0.038,0.073,22.324,0.171,21.798,0.074,21.455,0.044,21.459,0.169,10.277
259.0531113,43.316622,0.002,0.002,21.528,0.043,20.269,0.013,18.699,0.004,17.994,0.009,14.677
259.0531175,43.1504218,0.006,0.007,20.366,0.075,19.439,0.042,18.956,0.014,18.642,0.053,9.98
259.0533075,43.0686636,0.005,0.002,18.899,0.008,18.416,0.011,18.221,0.005,18.14,0.012,10.745
259.0535671,43.1298071,0.029,0.045,21.967,0.078,21.553,0.029,21.261,0.043,21.151,0.04,9.936
259.0535729,43.1273412,0.008,0.009,22.43,0.194,21.595,0.06,20.216,0.011,19.45,0.03,9.943
259.0536444,43.2635359,0.02,0.026,22.053,0.083,21.595,0.058,21.25,0.031,21.095,0.052,12.504
259.0538961,43.3034441,0.014,0.006,19.198,0.008,18.978,0.009,18.885,0.006,18.887,0.016,14.082
259.053997,43.1190772,0.008,0.005,20.427,0.027,20.058,0.01,19.944,0.006,19.881,0.033,9.965
259.0542305,43.1311012,0.006,0.002,18.589,0.004,18.373,0.003,18.301,0.004,18.267,0.008,9.904
259.0542556,43.2008574,0.008,0.006,20.289,0.018,19.988,0.013,19.884,0.007,19.865,0.027,10.618
259.0543057,42.9647925,0.006,0.004,21.727,0.04,20.434,0.026,19.193,0.006,18.651,0.005,14.295
259.0543292,43.2126055,0.006,0.008,20.51,0.018,20.141,0.022,20.159,0.013,20.118,0.039,10.89
259.0543892,43.0174169,0.003,0.004,20.076,0.027,18.844,0.005,17.867,0.003,17.418,0.008,12.21
259.0545398,43.1431663,0.019,0.038,21.86,0.068,21.548,0.056,21.274,0.022,21.111,0.1,9.892
259.0545758,43.1358306,0.115,0.075,12.027,-999,11.77,-999,11.704,-999,11.706,-999,9.883
259.0546287,43.1783221,0.015,0.026,21.866,0.039,21.215,0.043,21.051,0.021,20.829,0.072,10.19
259.0546299,43.0422859,0.019,0.008,20.759,0.028,20.378,0.026,20.24,0.012,20.139,0.041,11.39
259.0547973,43.13586,0.227,0.101,12.938,0,12.596,0,11.68,0.001,12.073,0.171,9.873
259.0552983,42.9748241,0.011,0.012,22.218,0.036,21.273,0.064,20.381,0.018,19.932,0.03,13.836
259.0556662,43.0872461,0.005,0.004,15.175,0.002,14.556,0.011,14.345,0.002,14.265,0.002,10.273
259.0559728,43.1093666,0.005,0.01,21.023,0.031,20.643,0.029,20.515,0.014,20.536,0.08,9.958
259.0559867,43.0327975,0.008,0.014,20.935,0.027,20.5,0.038,20.37,0.015,20.271,0.038,11.634
259.0560615,43.1900435,0.032,0.057,22.267,0.023,21.69,0.071,21.527,0.06,21.143,0.209,10.325
259.0561079,42.9506236,0.023,0.037,20.984,0.127,21.788,0.048,21.18,0.055,20.908,0.007,14.868
259.0566097,43.3135599,0.002,0.004,19.977,0.014,18.886,0.01,18.276,0.004,18.016,0.01,14.439
259.0568903,43.2381865,0.018,0.022,21.912,0.155,21.689,0.059,21.144,0.023,20.858,0.069,11.521
259.0569717,43.0799733,0.012,0.006,22.032,0.129,20.909,0.042,19.922,0.011,19.414,0.013,10.354
259.0571667,43.0481658,0.004,0.002,17.856,0.003,17.494,0.009,17.325,0.002,17.259,0.003,11.121
259.057265,43.3072347,0.036,0.027,22.273,0.136,22.139,0.088,21.145,0.03,20.754,0.053,14.142
259.0573905,43.2062205,0.014,0.018,21.62,0.034,21.078,0.032,20.879,0.023,20.819,0.031,10.613
259.0576342,43.124039,0.004,0.004,21.652,0.04,20.536,0.034,19.148,0.005,18.468,0.009,9.778
259.0577999,43.0782967,0.048,0.051,21.536,0.028,20.332,0.03,19.159,0.006,18.613,0.006,10.353
259.057819,43.2471803,0.01,0.008,19.825,0.021,19.56,0.01,19.48,0.005,19.427,0.024,11.781
259.0579676,43.2456915,0.012,0.015,22.434,0.013,21.244,0.036,20.492,0.017,20.251,0.036,11.726
259.0582361,43.0611891,0.012,0.014,21.91,0.027,20.867,0.036,20.381,0.014,20.169,0.096,10.727
259.0582639,43.0663674,0.005,0.01,20.893,0.017,20.508,0.016,20.383,0.015,20.236,0.019,10.598
259.0583966,43.2603674,0.011,0.012,21.944,0.094,20.854,0.056,20.254,0.019,19.972,0.046,12.224
259.0586645,43.0309392,0.022,0.039,21.809,0.076,21.366,0.054,21.129,0.025,21.021,0.151,11.595
259.0586863,43.1077218,0.014,0.018,21.462,0.033,21.003,0.046,20.796,0.017,20.907,0.111,9.858
259.0588211,43.0326936,0.02,0.025,21.509,0.048,21.078,0.026,20.953,0.031,20.73,0.074,11.532
259.0588571,43.0187286,0.012,0.014,20.5,0.02,20.114,0.056,20.018,0.008,19.99,0.051,12.005
259.0588937,43.1203029,0.002,0.002,20.814,0.032,19.628,0.007,18.622,0.004,18.152,0.01,9.744
259.0591767,43.1025133,0.026,0.039,21.91,0.117,21.738,0.068,21.481,0.042,21.272,0.151,9.897
259.0594041,43.2434563,0.009,0.01,22.468,0.196,21.465,0.039,20.371,0.013,19.864,0.036,11.599
259.0594148,43.0949129,0.027,0.036,22.277,0.088,21.705,0.091,21.47,0.045,21.051,0.024,9.991
259.059643,43.2229861,0.007,0.003,17.856,0.007,17.399,0.004,17.232,0.002,17.165,0.007,10.96
259.0597352,43.3174171,0.006,0.007,21.19,0.038,19.97,0.029,19.461,0.018,19.224,0.018,14.518
259.0597698,43.3039291,0.002,0.003,18.84,0.009,18.036,0.003,17.707,0.003,17.573,0.009,13.923
259.060082,43.2654772,0.049,0.063,21.903,0.045,21.456,0.08,21.145,0.07,20.868,0.089,12.354
259.0604189,43.1569357,0.029,0.041,22.042,0.039,21.88,0.039,21.417,0.03,21.536,0.333,9.703
259.0608591,43.0730096,0.015,0.009,20.959,0.033,20.479,0.045,20.404,0.015,20.302,0.073,10.34
259.0609248,43.0344476,0.008,0.014,21.853,0.045,20.737,0.04,20.337,0.011,20.153,0.07,11.398
259.0609816,43.1273489,0.009,0.017,19.823,0.037,19.551,0.078,19.246,0.022,19.177,0.045,9.619
259.0610129,43.1199807,0.009,0.013,20.978,0.037,20.651,0.047,20.484,0.014,20.39,0.052,9.653
259.0611775,43.1857441,0.007,0.008,19.635,0.013,19.288,0.013,19.189,0.006,19.154,0.022,10.034
259.0611956,43.0796026,0.003,0.008,20.709,0.021,20.364,0.03,20.226,0.009,20.055,0.044,10.187
259.0616003,43.1847313,0.003,0.007,20.267,0.021,19.926,0.019,19.813,0.009,19.744,0.021,9.999
259.0617635,43.0818461,0.029,0.046,22.008,0.156,21.674,0.077,21.311,0.036,20.759,0.188,10.119
259.0620334,43.316332,0.002,0.002,18.399,0.006,17.315,0.002,16.818,0.002,16.603,0.005,14.403
259.0623195,43.0256117,0.008,0.005,20.969,0.03,19.862,0.006,18.741,0.006,18.242,0.015,11.642
259.0624257,43.2793227,0.02,0.036,21.98,0.107,21.686,0.063,21.286,0.04,21.057,0.102,12.814
259.0626278,43.1820064,0.022,0.034,22.11,0.067,21.645,0.058,21.285,0.02,21.341,0.213,9.91
259.0628437,43.2571982,0.002,0.003,21.929,0.094,20.744,0.015,19.135,0.005,18.394,0.012,11.954
259.0629167,43.0412023,0.026,0.024,22.032,0.166,21.216,0.01,20.681,0.041,20.332,0.05,11.11
259.0634774,43.2963254,0.022,0.03,22.349,0.21,21.654,0.084,21.052,0.023,20.829,0.136,13.484
259.063605,42.9686224,0.002,0.004,18.646,0.004,18.434,0.008,18.382,0.004,18.383,0.02,13.847
259.0638699,43.2112929,0.023,0.035,21.531,0.055,20.973,0.071,20.764,0.028,20.664,0.065,10.479
259.064249,43.0408754,0.004,0.015,19.674,0.016,19.43,0.019,19.342,0.006,19.41,0.048,11.07
259.064256,43.2715351,0.002,0.006,21.846,0.075,20.913,0.035,19.511,0.005,18.869,0.027,12.446
259.0642675,43.1371303,0.012,0.008,22.085,0.212,21.184,0.032,19.842,0.009,19.233,0.025,9.458
259.064282,43.115599,0.032,0.044,21.582,0.103,21.242,0.104,20.774,0.027,20.709,0.052,9.542
259.0645665,43.1158429,0.066,0.067,21.237,0.078,20.353,0.13,20.84,0.094,20.434,0.021,9.528
259.0646868,42.958623,0.016,0.022,21.668,0.027,21.186,0.049,20.851,0.027,20.7,0.048,14.258
259.0647106,43.2653387,0.014,0.02,22.109,0.08,21.169,0.056,20.724,0.031,20.508,0.048,12.192
259.064717,43.2373602,0.017,0.021,21.837,0.074,21.3,0.064,21.053,0.02,20.892,0.096,11.205
259.064822,43.2159847,0.008,0.01,20.929,0.043,20.333,0.048,19.986,0.016,19.825,0.058,10.565
259.0649761,43.3088566,0.033,0.031,13.403,0.001,12.93,-999,12.616,-999,12.439,-999,13.984
259.0651393,43.079401,0.012,0.018,21.459,0.038,21.011,0.029,20.751,0.018,20.638,0.038,10.028
259.0654792,42.95502,0.018,0.026,21.659,0.069,21.045,0.043,20.859,0.023,20.846,0.103,14.398
259.0657163,43.0129554,0.017,0.023,21.701,0.038,21.325,0.07,21.089,0.028,20.88,0.009,11.975
259.0657195,43.139083,0.011,0.007,20.683,0.024,20.347,0.016,20.223,0.011,20.228,0.037,9.396
259.0657349,43.2402125,0.012,0.018,21.449,0.042,20.977,0.033,20.864,0.025,20.819,0.078,11.261
259.0658587,42.9928419,0.009,0.006,20.633,0.022,20.084,0.016,19.87,0.009,19.718,0.029,12.754
259.0659754,43.2770374,0.008,0.006,21.321,0.047,20.218,0.018,19.395,0.006,19.026,0.014,12.607
259.0663372,43.1931809,0.011,0.007,20.768,0.024,20.351,0.011,20.201,0.013,20.105,0.037,9.961
259.0663748,43.1229052,0.011,0.016,21.108,0.027,20.735,0.025,20.524,0.02,20.395,0.074,9.403
259.0664098,43.2991733,0.023,0.033,21.866,0.056,21.421,0.049,21.13,0.028,20.922,0.134,13.517
259.0664327,43.2795055,0.058,0.053,21.958,0.07,22.047,0.13,21.483,0.033,21.04,0.124,12.691
259.0665034,43.2030491,0.005,0.01,20.576,0.017,20.167,0.02,20.065,0.012,20.097,0.039,10.171
259.0667695,43.0638134,0.005,0.005,19.738,0.02,19.441,0.01,19.373,0.006,19.414,0.052,10.322
259.066837,43.1902152,0.006,0.002,17.273,0.004,16.797,0.006,16.616,0.003,16.549,0.005,9.882
259.0670289,43.2532274,0.007,0.005,19.886,0.015,19.616,0.006,19.518,0.005,19.497,0.015,11.664
259.0670306,43.1778306,0.039,0.06,22.195,0.037,21.672,0.091,21.324,0.031,21.148,0.246,9.658
259.0671164,43.1855475,0.014,0.021,21.712,0.027,21.223,0.048,20.955,0.019,20.791,0.098,9.783
259.067125,43.2849662,0.006,0.011,21.158,0.027,20.788,0.03,20.583,0.012,20.56,0.058,12.893
259.0677951,43.1107662,0.005,0.004,18.468,0.006,18.277,0.008,18.205,0.003,18.197,0.008,9.433
259.0679313,43.1001039,0.012,0.018,21.221,0.055,20.996,0.028,20.879,0.019,20.817,0.07,9.554
259.0685242,42.9475711,0.004,0.007,22.035,0.054,21.106,0.06,19.691,0.008,19.038,0.013,14.655
259.0685648,43.1525857,0.002,0.004,20.49,0.018,19.248,0.014,17.963,0.003,17.368,0.013,9.319
259.068601,43.0813563,0.011,0.016,21.331,0.024,20.845,0.03,20.739,0.013,20.568,0.029,9.846
259.0686241,43.2662783,0.024,0.042,22.214,0.067,21.7,0.047,21.384,0.031,21.282,0.317,12.096
259.0686923,43.1568222,0.015,0.023,21.683,0.047,20.49,0.023,19.748,0.008,19.406,0.012,9.343
259.0687314,43.1615275,0.009,0.007,21.124,0.04,20.285,0.018,19.915,0.007,19.751,0.071,9.382
259.0688192,43.3087373,0.002,0.006,14.617,0.004,14.261,0.016,14.096,0.003,14.071,0.004,13.866
259.0689732,43.1821505,0.011,0.005,19.733,0.015,19.469,0.016,19.383,0.007,19.389,0.064,9.646
259.0690671,43.0402165,0.016,0.022,21.634,0.032,21.044,0.029,20.872,0.013,20.905,0.079,10.911
259.0693067,43.3021485,0.014,0.019,21.634,0.029,21.12,0.043,20.887,0.026,20.759,0.09,13.56
259.0693631,43.1798742,0.011,0.007,20.32,0.014,19.97,0.034,19.88,0.01,19.885,0.022,9.591
259.0693754,43.1848233,0.012,0.013,22.269,0.038,21.165,0.027,20.438,0.011,20.04,0.045,9.675
259.0694457,43.1732438,0.074,0.147,21.899,0.204,22.009,0.038,21.459,0.041,21.165,0.246,9.488
259.0696165,42.9629636,0.003,0.007,15.402,0.002,15.014,0.004,14.887,0.001,14.863,0.002,13.92
259.0696835,42.9654312,0.005,0.004,20.188,0.021,19.003,0.012,17.989,0.003,17.52,0.011,13.807
259.0697975,43.3050542,0.011,0.012,22.226,0.13,21.29,0.029,20.36,0.014,19.987,0.062,13.673
259.0699379,43.2090617,0.013,0.007,20.22,0.019,19.919,0.011,19.787,0.009,19.757,0.029,10.182
259.0699575,43.21985,0.013,0.015,14.336,0.003,13.675,0.007,13.486,-999,13.309,0.003,10.473
259.0700361,43.0911252,0.003,0.003,20.029,0.017,18.858,0.009,17.526,0.002,16.921,0.005,9.603
259.0703165,43.081254,0.014,0.02,21.796,0.043,21.18,0.032,20.921,0.02,20.742,0.08,9.777
259.0705007,43.1169154,0.007,0.009,20.978,0.044,20.688,0.012,20.459,0.013,20.305,0.058,9.262
259.0706785,43.0992226,0.01,0.012,22.041,0.172,21.255,0.033,20.61,0.016,20.159,0.033,9.449
259.0712378,43.2050399,0.007,0.004,18.879,0.007,17.992,0.006,17.639,0.005,17.483,0.011,10.029
259.0712965,43.1185599,0.003,0.004,20.11,0.015,19.803,0.033,19.712,0.008,19.671,0.032,9.215
259.0713323,42.9854241,0.005,0.002,20.486,0.02,19.27,0.008,18.487,0.004,18.114,0.01,12.888
259.0713448,43.0520795,0.036,0.037,22.294,0.179,21.833,0.164,21.424,0.026,20.875,0.067,10.463
259.0716059,43.1536175,0.012,0.016,21.344,0.062,20.951,0.04,20.752,0.019,20.791,0.075,9.193
259.0730461,43.3305624,0.016,0.023,21.678,0.033,21.594,0.056,21.045,0.023,20.791,0.032,14.752
259.0732822,43.2648107,0.003,0.002,19.216,0.008,18.48,0.004,18.197,0.004,18.087,0.006,11.884
259.0733257,43.2007443,0.01,0.011,20.726,0.021,20.322,0.022,20.195,0.015,20.128,0.055,9.843
259.0733275,43.0352432,0.135,0.112,20.056,0.064,19.921,0.025,19.819,0.028,19.701,0.029,10.917
259.0733896,43.0352502,0.005,0.005,20.216,0.015,19.869,0.018,19.809,0.006,19.794,0.03,10.914
259.0734916,43.1241518,0.006,0.005,19.203,0.011,18.735,0.005,18.521,0.003,18.405,0.011,9.086
